Layer,Boundary,Soma_X,Soma_Y
layer_6,left,0.8790292703635879,1.2864
layer_6,right,1.2792251199806672,1.2864
layer_6,left,0.8787206288125082,1.28669
layer_6,right,1.2797258431248753,1.28669
layer_6,left,0.8763611603191604,1.28835
layer_6,right,1.281759909479809,1.28835
layer_6,left,0.8751779443112995,1.28941
layer_6,right,1.2834920220808537,1.28941
layer_6,left,0.8740550844188593,1.2904
layer_6,right,1.2850525321996544,1.2904
layer_6,left,0.8712556601182186,1.29229
layer_6,right,1.2871138236837065,1.29229
layer_6,left,0.8711115549098853,1.29238
layer_6,right,1.2871946755630241,1.29238
layer_6,left,0.8673523560645482,1.29526
layer_6,right,1.2908327656900493,1.29526
layer_6,left,0.8648023916731991,1.29718
layer_6,right,1.2930673554536534,1.29718
layer_6,left,0.8638635386021817,1.29786
layer_6,right,1.2937823149836916,1.29786
layer_6,left,0.8635880380149601,1.29805
layer_6,right,1.2939604403757272,1.29805
layer_6,left,0.8606621428176354,1.30035
layer_6,right,1.2965889282064138,1.30035
layer_6,left,0.859298683188441,1.30144
layer_6,right,1.2977839302177674,1.30144
layer_6,left,0.8591671793585115,1.30154
layer_6,right,1.2978858994221794,1.30154
layer_6,left,0.8585346298946767,1.30205
layer_6,right,1.2984295393715057,1.30205
layer_6,left,0.8574259553638347,1.30294
layer_6,right,1.2993712641580286,1.30294
layer_6,left,0.8562175422912286,1.30394
layer_6,right,1.300398318689712,1.30394
layer_6,left,0.8558818221119131,1.30422
layer_6,right,1.3006765344915852,1.30422
layer_6,left,0.8548471524352675,1.30509
layer_6,right,1.3015327105235075,1.30509
layer_6,left,0.8542125192658117,1.30563
layer_6,right,1.3020598720418566,1.30563
layer_6,left,0.8534999785209846,1.30624
layer_6,right,1.302638467393459,1.30624
layer_6,left,0.8514092574170735,1.30803
layer_6,right,1.304212604685326,1.30803
layer_6,left,0.8511528583655883,1.30826
layer_6,right,1.3044499868712587,1.30826
layer_6,left,0.8510452287445005,1.30835
layer_6,right,1.3045188369034362,1.30835
layer_6,left,0.8488058513795516,1.31024
layer_6,right,1.306092008993013,1.31024
layer_6,left,0.8477983012504269,1.31126
layer_6,right,1.307507206882998,1.31126
layer_6,left,0.8466389343516897,1.31258
layer_6,right,1.3098006146588004,1.31258
layer_6,left,0.8447842457569091,1.31446
layer_6,right,1.3127905722417044,1.31446
layer_6,left,0.8439473072991164,1.3153
layer_6,right,1.314223718902729,1.3153
layer_6,left,0.8435557173859289,1.31587
layer_6,right,1.3157543371720406,1.31587
layer_6,left,0.8433284535294561,1.3161
layer_6,right,1.3161857549872815,1.3161
layer_6,left,0.8422867228918245,1.31696
layer_6,right,1.3173057069591165,1.31696
layer_6,left,0.841541672120915,1.31773
layer_6,right,1.3189507885156,1.31773
layer_6,left,0.8409017502286774,1.31824
layer_6,right,1.3196773928201446,1.31824
layer_6,left,0.8408598416408977,1.31827
layer_6,right,1.3197098169531327,1.31827
layer_6,left,0.8378601777814384,1.32035
layer_6,right,1.3223111370611709,1.32035
layer_6,left,0.8354090224921112,1.32205
layer_6,right,1.3252886384312923,1.32205
layer_6,left,0.8337216052396177,1.32301
layer_6,right,1.3266352145976403,1.32301
layer_6,left,0.830999862169038,1.32506
layer_6,right,1.331956482345887,1.32506
layer_6,left,0.8306936025505269,1.32522
layer_6,right,1.332219009202927,1.32522
layer_6,left,0.8295001729683246,1.32595
layer_6,right,1.33386464701258,1.32595
layer_6,left,0.8292447866208974,1.32608
layer_6,right,1.3340887629254454,1.32608
layer_6,left,0.827755690711606,1.32723
layer_6,right,1.3375556107549664,1.32723
layer_6,left,0.8276160153313503,1.3273
layer_6,right,1.3376846203415704,1.3273
layer_6,left,0.8256329934928948,1.32912
layer_6,right,1.3439880282100292,1.32912
layer_6,left,0.8226390531167962,1.33107
layer_6,right,1.3494065219036222,1.33107
layer_6,left,0.8188712628199105,1.33338
layer_6,right,1.355460107860062,1.33338
layer_6,left,0.8171416279763019,1.33434
layer_6,right,1.357592332501914,1.33434
layer_6,left,0.815439561941438,1.33587
layer_6,right,1.3622281357392536,1.33587
layer_6,left,0.814874165084671,1.33763
layer_6,right,1.3693867923542764,1.33763
layer_6,left,0.8146070477006481,1.33843
layer_6,right,1.372493169501899,1.33843
layer_6,left,0.8138727161020527,1.3399
layer_6,right,1.3774308289322914,1.3399
layer_6,left,0.8137280894647126,1.34051
layer_6,right,1.3796592379668924,1.34051
layer_6,left,0.8137013259295335,1.34125
layer_6,right,1.3826656513645537,1.34125
layer_6,left,0.8137020822712683,1.3415
layer_6,right,1.3836910385900696,1.3415
layer_6,left,0.8136841022930646,1.3416
layer_6,right,1.3840404824873247,1.3416
layer_6,left,0.813668835537974,1.3417
layer_6,right,1.3843930331528604,1.3417
layer_6,left,0.8137045293327514,1.34294
layer_6,right,1.3893261488602828,1.34294
layer_6,left,0.8137173444017133,1.34304
layer_6,right,1.389756941203895,1.34304
layer_6,left,0.8138634213672549,1.34422
layer_6,right,1.3945612013950832,1.34422
layer_6,left,0.8139427373706442,1.34467
layer_6,right,1.3963998373566808,1.34467
layer_6,left,0.8139806178458017,1.34486
layer_6,right,1.397179366756021,1.34486
layer_6,left,0.8145664582657929,1.34698
layer_6,right,1.4059928742788126,1.34698
layer_6,left,0.8152717055181653,1.34851
layer_6,right,1.4126401075643542,1.34851
layer_6,left,0.8165170229797497,1.35085
layer_6,right,1.423054153621786,1.35085
layer_6,left,0.8166234893717471,1.35101
layer_6,right,1.4238274792720562,1.35101
layer_6,left,0.8166511659008898,1.3511
layer_6,right,1.4241791178608671,1.3511
layer_6,left,0.8169382619432671,1.35165
layer_6,right,1.4266508703348313,1.35165
layer_6,left,0.8171456578446045,1.35219
layer_6,right,1.4288495178475757,1.35219
layer_6,left,0.8171554673397906,1.35226
layer_6,right,1.429068177333754,1.35226
layer_6,left,0.8171598190135947,1.35229
layer_6,right,1.4291611966310853,1.35229
layer_6,left,0.8176620644988216,1.35354
layer_6,right,1.4342150714580142,1.35354
layer_6,left,0.8179109313611844,1.35421
layer_6,right,1.4367916614748009,1.35421
layer_6,left,0.8180040522806312,1.3545
layer_6,right,1.4377735580222433,1.3545
layer_6,left,0.818075363452369,1.35466
layer_6,right,1.4385007739425584,1.35466
layer_6,left,0.8184031618814707,1.35552
layer_6,right,1.4422294612522644,1.35552
layer_6,left,0.8184569890191198,1.35568
layer_6,right,1.44293972044274,1.35568
layer_6,left,0.8185256044530471,1.3559
layer_6,right,1.4439113951358578,1.3559
layer_6,left,0.818606111004669,1.35619
layer_6,right,1.4451828294155828,1.35619
layer_6,left,0.8186238107952122,1.35626
layer_6,right,1.445488054068913,1.35626
layer_6,left,0.8187067755192765,1.35661
layer_6,right,1.4465922456110287,1.35661
layer_6,left,0.8187469283219196,1.3568
layer_6,right,1.4474025757786653,1.3568
layer_6,left,0.8188660492362739,1.35738
layer_6,right,1.4493534032463802,1.35738
layer_6,left,0.8192642985887794,1.35942
layer_6,right,1.455177261542616,1.35942
layer_6,left,0.8195552798458317,1.36054
layer_6,right,1.457543862355945,1.36054
layer_6,left,0.8195562761778249,1.36131
layer_6,right,1.460134335189758,1.36131
layer_6,left,0.819716404983611,1.36221
layer_6,right,1.4620591527390867,1.36221
layer_6,left,0.819712394553871,1.36272
layer_6,right,1.4634704977031399,1.36272
layer_6,left,0.819612191533882,1.3639
layer_6,right,1.4666002040300914,1.3639
layer_6,left,0.8196629855569227,1.36435
layer_6,right,1.4672766049447996,1.36435
layer_6,left,0.8195914633831387,1.36528
layer_6,right,1.4689874985128917,1.36528
layer_6,left,0.8196965229341644,1.3655
layer_6,right,1.4689458953946415,1.3655
layer_6,left,0.8196831447609912,1.3656
layer_6,right,1.4691097965217337,1.3656
layer_6,left,0.8196249223174803,1.36605
layer_6,right,1.469751494287004,1.36605
layer_6,left,0.8196089836149479,1.36618
layer_6,right,1.4699053924681873,1.36618
layer_6,left,0.819605377347897,1.36621
layer_6,right,1.469938800119659,1.36621
layer_6,left,0.819945807013984,1.36672
layer_6,right,1.469400593943049,1.36672
layer_6,left,0.8201373597404447,1.36694
layer_6,right,1.4690263361968228,1.36694
layer_6,left,0.8205590307894624,1.3679
layer_6,right,1.4683332067866504,1.3679
layer_6,left,0.8207911165445444,1.36822
layer_6,right,1.467803536425369,1.36822
layer_6,left,0.8210054671488359,1.36854
layer_6,right,1.4672877888044589,1.36854
layer_6,left,0.8210076550409393,1.36931
layer_6,right,1.4672346604765405,1.36931
layer_6,left,0.821678707051945,1.37126
layer_6,right,1.4648763139798848,1.37126
layer_6,left,0.8218665621927129,1.37165
layer_6,right,1.4642626557816236,1.37165
layer_6,left,0.82195312921541,1.37184
layer_6,right,1.463967847602837,1.37184
layer_6,left,0.8221474913058506,1.3728
layer_6,right,1.462825318478491,1.3728
layer_6,left,0.8221560864887277,1.3729
layer_6,right,1.4627158592175733,1.3729
layer_6,left,0.8223229944917384,1.37334
layer_6,right,1.4620639555738535,1.37334
layer_6,left,0.8223921263796992,1.37366
layer_6,right,1.4616524895013714,1.37366
layer_6,left,0.8224270930338303,1.37395
layer_6,right,1.4613068168775614,1.37395
layer_6,left,0.8232957208747661,1.37683
layer_6,right,1.4573401618005464,1.37683
layer_6,left,0.8234820796469237,1.37722
layer_6,right,1.4567495818591576,1.37722
layer_6,left,0.8241980798091969,1.3783
layer_6,right,1.4549580822039643,1.3783
layer_6,left,0.8245751337197769,1.37907
layer_6,right,1.4537577190697786,1.37907
layer_6,left,0.8246046577449533,1.37914
layer_6,right,1.453656473801155,1.37914
layer_6,left,0.8248098263097381,1.37965
layer_6,right,1.4529544322845447,1.37965
layer_6,left,0.8252447332471365,1.3808
layer_6,right,1.4515548745474771,1.3808
layer_6,left,0.825632255139208,1.38154
layer_6,right,1.4505775556474663,1.38154
layer_6,left,0.8262174286310205,1.38288
layer_6,right,1.4491171090061326,1.38288
layer_6,left,0.8262704872741811,1.38294
layer_6,right,1.4490087906179392,1.38294
layer_6,left,0.826905135927625,1.38374
layer_6,right,1.4477025512765538,1.38374
layer_6,left,0.8270542886645961,1.3839
layer_6,right,1.4474021778426713,1.3839
layer_6,left,0.8273108510221667,1.38432
layer_6,right,1.4468607210513957,1.38432
layer_6,left,0.8273517667298695,1.38451
layer_6,right,1.4467642943353407,1.38451
layer_6,left,0.8280191012068302,1.3857
layer_6,right,1.445458988029604,1.3857
layer_6,left,0.8281043276883063,1.38582
layer_6,right,1.445294463325717,1.38582
layer_6,left,0.8283461140470345,1.3864
layer_6,right,1.4449516678390473,1.3864
layer_6,left,0.8287430488511988,1.38742
layer_6,right,1.4448367671216142,1.38742
layer_6,left,0.8288211251973572,1.38762
layer_6,right,1.444918281368059,1.38762
layer_6,left,0.8289962991348351,1.388
layer_6,right,1.4450811576194715,1.388
layer_6,left,0.8291293151892479,1.38822
layer_6,right,1.4450554712772705,1.38822
layer_6,left,0.8300604200518168,1.3895
layer_6,right,1.4439348085488959,1.3895
layer_6,left,0.8301351417654252,1.3896
layer_6,right,1.4438184346823328,1.3896
layer_6,left,0.8301796440559799,1.38966
layer_6,right,1.443749455277128,1.38966
layer_6,left,0.8305137166863892,1.39014
layer_6,right,1.4433630122539467,1.39014
layer_6,left,0.8306923221102591,1.3904
layer_6,right,1.443101689910271,1.3904
layer_6,left,0.8307464162027348,1.3905
layer_6,right,1.4432199753253578,1.3905
layer_6,left,0.8308146527045209,1.39062
layer_6,right,1.4433654239495033,1.39062
layer_6,left,0.8310167626292639,1.39094
layer_6,right,1.4433665189485714,1.39094
layer_6,left,0.8312436370369559,1.3913
layer_6,right,1.4434430297151313,1.3913
layer_6,left,0.8314377962969851,1.39158
layer_6,right,1.4438492607792028,1.39158
layer_6,left,0.831750777201688,1.39206
layer_6,right,1.4439647121555614,1.39206
layer_6,left,0.8320778514941085,1.39264
layer_6,right,1.443930375994231,1.39264
layer_6,left,0.8321526614487932,1.3928
layer_6,right,1.4439032221516357,1.3928
layer_6,left,0.8322752807722122,1.39309
layer_6,right,1.4438887117920396,1.39309
layer_6,left,0.8325532582765107,1.39376
layer_6,right,1.4441934709355506,1.39376
layer_6,left,0.8328521670465139,1.3943
layer_6,right,1.444819193026734,1.3943
layer_6,left,0.8329875754498319,1.39443
layer_6,right,1.4451076455837077,1.39443
layer_6,left,0.8332408957836923,1.39466
layer_6,right,1.4456312998380798,1.39466
layer_6,left,0.8333799363538856,1.39478
layer_6,right,1.4459115005928171,1.39478
layer_6,left,0.833696511826928,1.39504
layer_6,right,1.4465350244411865,1.39504
layer_6,left,0.8356144989200783,1.39661
layer_6,right,1.450190090920692,1.39661
layer_6,left,0.8379848893997408,1.39866
layer_6,right,1.4550619491593764,1.39866
layer_6,left,0.8382355091323639,1.39882
layer_6,right,1.4555680298774534,1.39882
layer_6,left,0.8383026869435956,1.39891
layer_6,right,1.4557420885328913,1.39891
layer_6,left,0.839165774554934,1.39958
layer_6,right,1.4576380200396704,1.39958
layer_6,left,0.8423358141569748,1.40262
layer_6,right,1.4660763124365261,1.40262
layer_6,left,0.8424223054593375,1.40269
layer_6,right,1.466316284217087,1.40269
layer_6,left,0.8426110843143616,1.40288
layer_6,right,1.4668846465790677,1.40288
layer_6,left,0.8429827411519221,1.40333
layer_6,right,1.4680960202642228,1.40333
layer_6,left,0.8435495261423068,1.40387
layer_6,right,1.469855067472331,1.40387
layer_6,left,0.8445756987113114,1.40499
layer_6,right,1.473519447686569,1.40499
layer_6,left,0.8447577762538345,1.40522
layer_6,right,1.474231849347961,1.40522
layer_6,left,0.8448273714344227,1.40531
layer_6,right,1.4744978339871468,1.40531
layer_6,left,0.8449044847161332,1.40541
layer_6,right,1.4748339410044655,1.40541
layer_6,left,0.8450444606814366,1.4056
layer_6,right,1.4754696121260134,1.4056
layer_6,left,0.8456064529908498,1.40643
layer_6,right,1.478080711434657,1.40643
layer_6,left,0.8476892000255076,1.40941
layer_6,right,1.4868642923018776,1.40941
layer_6,left,0.8482261589643447,1.41059
layer_6,right,1.4904902257680355,1.41059
layer_6,left,0.8490719658035095,1.41213
layer_6,right,1.4950436393900384,1.41213
layer_6,left,0.8490913413264695,1.41232
layer_6,right,1.4955824154147785,1.41232
layer_6,left,0.8496624073868586,1.41331
layer_6,right,1.4984586732854541,1.41331
layer_6,left,0.8497313226916876,1.41347
layer_6,right,1.4989117869422404,1.41347
layer_6,left,0.8500064381238297,1.41376
layer_6,right,1.499789911468533,1.41376
layer_6,left,0.8500562380573186,1.41392
layer_6,right,1.5002329476662974,1.41392
layer_6,left,0.8499747938797996,1.41456
layer_6,right,1.5018165256954794,1.41456
layer_6,left,0.8498831485463759,1.41514
layer_6,right,1.5031374103980109,1.41514
layer_6,left,0.8498783869380111,1.41517
layer_6,right,1.50320319933385,1.41517
layer_6,left,0.8498015788773184,1.41568
layer_6,right,1.5042901424814252,1.41568
layer_6,left,0.8498726440517773,1.41578
layer_6,right,1.5045680805948232,1.41578
layer_6,left,0.8500183198835805,1.41638
layer_6,right,1.505979948477359,1.41638
layer_6,left,0.8506312046656556,1.41776
layer_6,right,1.5093363999340907,1.41776
layer_6,left,0.8509158946092708,1.41936
layer_6,right,1.5123867764478753,1.41936
layer_6,left,0.8515504401598002,1.42006
layer_6,right,1.5142911329581632,1.42006
layer_6,left,0.8515769465584632,1.42013
layer_6,right,1.5144271190854541,1.42013
layer_6,left,0.8516647350448188,1.42026
layer_6,right,1.5147341616944325,1.42026
layer_6,left,0.8517936071405009,1.42096
layer_6,right,1.5158071986489883,1.42096
layer_6,left,0.8521877448040542,1.42221
layer_6,right,1.5176640000546051,1.42221
layer_6,left,0.8521993428447686,1.42224
layer_6,right,1.517707954914513,1.42224
layer_6,left,0.8522505822283661,1.42237
layer_6,right,1.5178981869576995,1.42237
layer_6,left,0.852274753988497,1.42243
layer_6,right,1.5179858610968942,1.42243
layer_6,left,0.8523282119120685,1.42256
layer_6,right,1.5181755668461319,1.42256
layer_6,left,0.8523703050503412,1.42266
layer_6,right,1.5183212694682449,1.42266
layer_6,left,0.8523830918128921,1.42269
layer_6,right,1.5183649438670663,1.42269
layer_6,left,0.8537669411148886,1.42499
layer_6,right,1.5224719071165558,1.42499
layer_6,left,0.8538209375752696,1.42506
layer_6,right,1.5226326342638932,1.42506
layer_6,left,0.8545872616393625,1.42653
layer_6,right,1.5247004727829059,1.42653
layer_6,left,0.8551560710446579,1.42749
layer_6,right,1.5263244153391409,1.42749
layer_6,left,0.856042886285242,1.42909
layer_6,right,1.528930046116991,1.42909
layer_6,left,0.8560697426044072,1.42915
layer_6,right,1.5290330210574268,1.42915
layer_6,left,0.8563872412178264,1.42976
layer_6,right,1.5300235854768973,1.42976
layer_6,left,0.8569693415238608,1.43072
layer_6,right,1.5316789992083981,1.43072
layer_6,left,0.857075568154383,1.43088
layer_6,right,1.5319796014987803,1.43088
layer_6,left,0.8584923330210071,1.4327
layer_6,right,1.5361044619558462,1.4327
layer_6,left,0.8586523933766489,1.43286
layer_6,right,1.53657065400848,1.43286
layer_6,left,0.859439616850802,1.43373
layer_6,right,1.5390580362528201,1.43373
layer_6,left,0.8595518889478614,1.43402
layer_6,right,1.539591122296003,1.43402
layer_6,left,0.8597236859113406,1.4345
layer_6,right,1.540466068656437,1.4345
layer_6,left,0.8611321973571053,1.43603
layer_6,right,1.5453871266745527,1.43603
layer_6,left,0.8614555313383089,1.4369
