Filename,Soma_X,Soma_Y,Soma_Z,LCC_Node_Proportion,C3 agglomeration id,Cell type,Cell body layer old, E count all inputs, I count all inputs, E count layer 1, I count layer 1, E count layer 2, I count layer 2, E count layer 3, I count layer 3, E count layer 4, I count layer 4, E count layer 5, I count layer 5, E count layer 6, I count layer 6, E count white matter, I count white matter,Soma_x,Soma_y,Soma_z,Cell body layer
4475908275,1958720,1145410,128172,,4475908275,pyramidal neuron,layer_4,640,369,0,0,0,0,142,59,344,259,154,51,0,0,0,0,,,,layer_4
34244559966,2531810,470624,152262,,34244559966,pyramidal neuron,layer_6,360,186,0,0,0,0,0,0,0,0,0,0,360,186,0,0,,,,layer_2
3061465041,1557790,1027070,34419,,3061465041,unclassified neuron,layer_4,4,13,0,0,0,0,0,0,3,13,1,0,0,0,0,0,,,,layer_4
38135449427,2872990,967296,86592,,38135449427,interneuron,layer_2,296,149,0,0,292,149,4,0,0,0,0,0,0,0,0,0,,,,layer_2
4883859325,2159100,1514460,101838,,4883859325,unclassified neuron,layer_5,1690,633,0,0,0,0,0,0,168,36,1521,597,1,0,0,0,,,,layer_5
41440821575,3139100,1826720,87285,,41440821575,unclassified neuron,layer_3,702,216,0,0,326,92,376,124,0,0,0,0,0,0,0,0,,,,layer_3
1378189290,2693060,567680,65076,,1378189290,pyramidal neuron,layer_2,435,179,130,62,305,117,0,0,0,0,0,0,0,0,0,0,,,,layer_2
29251426700,1916990,898304,136092,,29251426700,pyramidal neuron,layer_3,1532,446,0,0,20,15,1041,346,465,84,6,1,0,0,0,0,,,,layer_3
40461547302,2236480,1600450,124707,,40461547302,unclassified neuron,layer_5,44,50,0,0,0,0,0,0,0,0,44,50,0,0,0,0,,,,layer_5
401951093,2505280,419808,31680,,401951093,pyramidal neuron,layer_2,416,173,13,4,403,169,0,0,0,0,0,0,0,0,0,0,,,,layer_2
48016177701,1550530,955584,145629,,48016177701,interneuron,layer_4,28,47,0,0,0,0,0,0,28,47,0,0,0,0,0,0,,,,layer_4
27244898913,2448130,424992,74613,,27244898913,pyramidal neuron,layer_2,1499,477,0,0,1499,477,0,0,0,0,0,0,0,0,0,0,,,,layer_2
30589155650,1467650,1343490,107382,,30589155650,interneuron,layer_5,221,187,0,0,0,0,6,10,27,24,154,144,34,9,0,0,,,,layer_5
37552429430,2810050,654176,117249,,37552429430,interneuron,layer_2,194,231,67,58,127,173,0,0,0,0,0,0,0,0,0,0,,,,layer_2
15832551590,2535010,1752220,61644,,15832551590,pyramidal neuron,layer_5,849,395,0,0,0,0,108,83,247,101,494,211,0,0,0,0,,,,layer_4
46766550937,2604060,827392,167046,,46766550937,interneuron,layer_2,386,186,0,0,257,130,129,56,0,0,0,0,0,0,0,0,,,,layer_2
5262799563,2026620,1687010,5379,,5262799563,pyramidal neuron,layer_5,1102,325,0,0,0,0,0,0,51,16,1051,309,0,0,0,0,,,,layer_5
56318862276,3188640,1061700,132693,,56318862276,interneuron,layer_2,101,71,26,21,75,50,0,0,0,0,0,0,0,0,0,0,,,,layer_2
4489020400,1611780,1390560,103488,,4489020400,pyramidal neuron,layer_5,2831,1280,0,0,0,0,2,0,344,81,2281,1146,204,53,0,0,,,,layer_5
30187217841,2906430,1225090,137511,,30187217841,pyramidal neuron,layer_3,748,198,0,0,203,56,545,142,0,0,0,0,0,0,0,0,,,,layer_3
38434811342,1419140,1091010,118503,,38434811342,interneuron,layer_5,2223,830,0,0,0,0,189,48,620,220,1414,562,0,0,0,0,,,,layer_5
5595586017,1816030,1724510,93060,,5595586017,pyramidal neuron,layer_5,1951,696,0,0,0,0,0,0,0,0,1140,409,811,287,0,0,,,,layer_5
28960793268,2705410,646496,157476,,28960793268,pyramidal neuron,layer_3,3248,945,0,0,121,60,2681,804,446,81,0,0,0,0,0,0,,,,layer_2
4089623446,3740320,1291330,48312,,4089623446,interneuron,layer_1,139,125,139,125,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
5114555323,1595460,1575460,168663,,5114555323,unclassified neuron,layer_6,1793,604,0,0,0,0,0,0,0,0,402,84,1391,520,0,0,,,,layer_6
21160237507,2451650,1216320,118899,,21160237507,pyramidal neuron,layer_3,4442,903,0,0,64,16,3839,806,539,81,0,0,0,0,0,0,,,,layer_3
3065509474,2313600,1182940,40095,,3065509474,pyramidal neuron,layer_3,2455,814,0,0,0,0,2100,752,355,62,0,0,0,0,0,0,,,,layer_3
2251474234,2779810,849664,70818,,2251474234,pyramidal neuron,layer_2,3044,876,149,45,2705,793,190,38,0,0,0,0,0,0,0,0,,,,layer_2
5188233114,1820830,1525920,14949,,5188233114,interneuron,layer_5,1196,410,0,0,0,0,0,0,0,0,1196,410,0,0,0,0,,,,layer_5
55658035226,1784420,594080,143781,,55658035226,pyramidal neuron,layer_3,394,179,0,0,0,0,378,176,16,3,0,0,0,0,0,0,,,,layer_3
31745014388,2926590,1460060,80685,,31745014388,interneuron,layer_3,1610,678,0,0,0,0,1610,678,0,0,0,0,0,0,0,0,,,,layer_3
4664129944,1742270,1549540,74877,,4664129944,interneuron,layer_5,1020,512,0,0,0,0,0,0,0,0,1020,512,0,0,0,0,,,,layer_5
40741536725,2963490,1515010,167673,,40741536725,interneuron,layer_3,301,119,0,0,0,0,301,119,0,0,0,0,0,0,0,0,,,,layer_3
1682400235,2464130,654336,154935,,1682400235,pyramidal neuron,layer_2,3318,927,80,50,2308,674,930,203,0,0,0,0,0,0,0,0,,,,layer_2
1874375525,2914270,1039780,23661,,1874375525,pyramidal neuron,layer_2,3072,908,149,59,2468,745,455,104,0,0,0,0,0,0,0,0,,,,layer_2
4111379135,2078620,1263070,45903,,4111379135,pyramidal neuron,layer_4,344,159,0,0,8,3,150,79,130,63,56,14,0,0,0,0,,,,layer_4
2786527903,2045060,1150460,161535,,2786527903,excitatory/spiny neuron with atypical tree,layer_3,92,32,0,0,0,0,5,4,87,28,0,0,0,0,0,0,,,,layer_4
32483649848,1860380,1687010,111276,,32483649848,pyramidal neuron,layer_5,417,268,0,0,0,0,0,0,0,0,403,262,14,6,0,0,,,,layer_5
32558318179,2630850,1826180,128898,,32558318179,pyramidal neuron,layer_4,1597,462,0,0,0,0,537,146,1026,309,34,7,0,0,0,0,,,,layer_4
5539970065,2417090,1585660,65538,,5539970065,pyramidal neuron,layer_4,1147,392,0,0,14,7,367,139,685,232,81,14,0,0,0,0,,,,layer_4
1391140193,2508800,652320,82797,,1391140193,pyramidal neuron,layer_2,4795,1433,234,126,3704,1104,857,203,0,0,0,0,0,0,0,0,,,,layer_2
3839508922,3030850,1226560,4752,,3839508922,interneuron,layer_2,152,111,0,0,152,111,0,0,0,0,0,0,0,0,0,0,,,,layer_2
31520727655,1452290,1525470,141768,,31520727655,pyramidal neuron,layer_6,1014,319,0,0,0,0,0,0,0,0,366,78,648,241,0,0,,,,layer_6
3312529251,2362880,1076160,99759,,3312529251,unclassified neuron,layer_3,1895,426,0,0,0,0,1817,411,78,15,0,0,0,0,0,0,,,,layer_3
43601142037,1010880,2253090,83688,,43601142037,unclassified neuron,white_matter,248,230,0,0,0,0,0,0,0,0,0,0,0,0,248,230,,,,white_matter
4160074444,3179870,1327390,28149,,4160074444,pyramidal neuron,layer_2,680,238,0,0,680,238,0,0,0,0,0,0,0,0,0,0,,,,layer_2
4593430996,2275620,1485120,111903,,4593430996,pyramidal neuron,layer_4,2054,763,0,0,0,0,239,73,466,182,1349,508,0,0,0,0,,,,layer_4
63450720489,2338110,2124100,128634,,63450720489,interneuron,layer_2,77,72,23,6,54,66,0,0,0,0,0,0,0,0,0,0,,,,layer_5
27739288722,2375900,518016,89100,,27739288722,pyramidal neuron,layer_2,1723,569,0,0,1616,546,107,23,0,0,0,0,0,0,0,0,,,,layer_2
5655289104,2110050,1653890,47751,,5655289104,pyramidal neuron,layer_5,500,204,0,0,0,0,0,0,0,0,500,204,0,0,0,0,,,,layer_5
18163732347,3066620,389888,38808,,18163732347,interneuron,layer_1,17,44,17,44,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
3545006358,2190620,1218500,47157,,3545006358,pyramidal neuron,layer_4,594,247,0,0,0,0,307,100,223,124,64,23,0,0,0,0,,,,layer_4
73052103713,1411330,850400,128799,,73052103713,interneuron,layer_4,102,47,0,0,0,0,0,0,102,47,0,0,0,0,0,0,,,,layer_4
38173949621,1611780,954464,162459,,38173949621,pyramidal neuron,layer_4,299,152,0,0,0,0,38,11,261,141,0,0,0,0,0,0,,,,layer_4
40467200014,3533630,1514270,80883,,40467200014,interneuron,layer_1,86,36,86,36,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
6630781338,2187170,1868540,5280,,6630781338,unclassified neuron,layer_5,169,93,0,0,0,0,0,0,0,0,169,93,0,0,0,0,,,,layer_5
32455615938,2407710,1538020,172689,,32455615938,excitatory/spiny neuron with atypical tree,layer_4,240,79,0,0,0,0,0,0,188,62,52,17,0,0,0,0,,,,layer_4
4067444936,1924420,1367390,131934,,4067444936,pyramidal neuron,layer_5,1446,500,0,0,0,0,103,42,265,63,1078,395,0,0,0,0,,,,layer_5
72936287816,1569280,804896,146850,,72936287816,interneuron,layer_3,259,158,0,0,0,0,190,112,69,46,0,0,0,0,0,0,,,,layer_3
73154572654,1580130,891392,141405,,73154572654,interneuron,layer_4,29,51,0,0,0,0,7,6,22,45,0,0,0,0,0,0,,,,layer_4
24278705056,3307780,1868540,70785,,24278705056,pyramidal neuron,layer_2,439,274,0,0,439,274,0,0,0,0,0,0,0,0,0,0,,,,layer_2
37262089896,2930370,881536,123024,,37262089896,pyramidal neuron,layer_2,1449,502,200,72,1249,429,0,1,0,0,0,0,0,0,0,0,,,,layer_2
4432690208,2271170,1399300,32637,,4432690208,unclassified neuron,layer_4,558,246,0,0,0,0,216,78,338,167,4,1,0,0,0,0,,,,layer_4
6268136775,1762940,900448,166650,,6268136775,pyramidal neuron,layer_4,1345,482,0,0,25,7,433,130,549,257,338,88,0,0,0,0,,,,layer_4
3869133626,3203490,1241250,68937,,3869133626,pyramidal neuron,layer_2,1468,505,103,35,1365,470,0,0,0,0,0,0,0,0,0,0,,,,layer_2
38829696561,1732740,1073380,159951,,38829696561,unclassified neuron,layer_4,174,97,0,0,0,0,0,0,125,77,49,20,0,0,0,0,,,,layer_4
4138041560,1329920,1351010,93621,,4138041560,pyramidal neuron,layer_6,1792,584,0,0,0,0,0,0,0,0,654,161,1138,423,0,0,,,,layer_6
72500068257,1698940,717344,162261,,72500068257,interneuron,layer_3,83,47,0,0,0,0,83,47,0,0,0,0,0,0,0,0,,,,layer_3
2368926329,2954750,848064,48312,,2368926329,pyramidal neuron,layer_2,717,267,66,22,651,245,0,0,0,0,0,0,0,0,0,0,,,,layer_2
32371499924,3164320,1772160,124377,,32371499924,pyramidal neuron,layer_3,2549,804,0,0,1216,355,1333,449,0,0,0,0,0,0,0,0,,,,layer_3
35979332964,2465980,455936,142659,,35979332964,pyramidal neuron,layer_2,1545,567,0,0,1542,567,3,0,0,0,0,0,0,0,0,0,,,,layer_2
4844290737,3018500,1580960,14685,,4844290737,pyramidal neuron,layer_3,1899,597,0,0,491,131,1408,466,0,0,0,0,0,0,0,0,,,,layer_3
35949664249,2329630,441760,160512,,35949664249,pyramidal neuron,layer_2,1090,412,0,0,1073,406,17,6,0,0,0,0,0,0,0,0,,,,layer_2
33417777086,2708830,1928160,158400,,33417777086,pyramidal neuron,layer_4,203,77,0,0,0,0,0,0,203,77,0,0,0,0,0,0,,,,layer_4
36008155371,2556800,520896,95667,,36008155371,pyramidal neuron,layer_2,1597,519,103,44,1494,475,0,0,0,0,0,0,0,0,0,0,,,,layer_2
31709913610,1269090,1696380,117579,,31709913610,pyramidal neuron,white_matter,2011,855,0,0,0,0,0,0,0,0,324,116,739,197,948,542,,,,white_matter
3443544940,2248990,1134050,74679,,3443544940,pyramidal neuron,layer_3,1769,531,0,0,7,3,1264,441,498,87,0,0,0,0,0,0,,,,layer_3
4431330530,1943810,1367550,128601,,4431330530,pyramidal neuron,layer_5,1911,823,0,0,0,0,193,61,361,86,1357,676,0,0,0,0,,,,layer_5
3709355354,3235780,1210370,17886,,3709355354,pyramidal neuron,layer_2,512,252,13,2,499,250,0,0,0,0,0,0,0,0,0,0,,,,layer_2
33675951691,1745500,2082110,128799,,33675951691,pyramidal neuron,layer_6,2256,704,0,0,0,0,0,0,105,40,584,160,1363,459,204,45,,,,layer_6
49637765370,3351740,1694240,81675,,49637765370,interneuron,layer_2,365,257,0,0,365,257,0,0,0,0,0,0,0,0,0,0,,,,layer_2
3993184140,1373630,1279360,74085,,3993184140,pyramidal neuron,layer_5,4999,1163,0,0,0,0,67,17,542,145,3596,839,794,162,0,0,,,,layer_5
33373360523,2563710,1804900,154176,,33373360523,pyramidal neuron,layer_4,627,218,0,0,10,3,166,66,335,129,116,20,0,0,0,0,,,,layer_4
82847344606,1011330,1074270,148335,,82847344606,unclassified neuron,layer_5,2,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,,,,layer_5
2146713303,2097980,778112,53757,,2146713303,interneuron,layer_3,139,112,0,0,0,0,139,112,0,0,0,0,0,0,0,0,,,,layer_3
3718173944,1870400,1196580,26829,,3718173944,excitatory/spiny neuron with atypical tree,layer_5,57,64,0,0,0,0,0,0,21,9,36,55,0,0,0,0,,,,layer_5
1144645406,2693120,604128,40128,,1144645406,pyramidal neuron,layer_2,210,99,0,0,210,99,0,0,0,0,0,0,0,0,0,0,,,,layer_2
5194044037,3253500,1447520,48972,,5194044037,interneuron,layer_2,226,144,0,0,226,144,0,0,0,0,0,0,0,0,0,0,,,,layer_2
41542415875,3022690,1478780,19107,,41542415875,pyramidal neuron,layer_3,3115,1087,0,0,422,112,2693,975,0,0,0,0,0,0,0,0,,,,layer_3
5676695402,1781150,939808,125334,,5676695402,interneuron,layer_1,421,242,421,242,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_4
1069946936,2216100,651680,31614,,1069946936,pyramidal neuron,layer_3,399,155,0,0,116,37,283,118,0,0,0,0,0,0,0,0,,,,layer_2
37320537760,2883620,825184,100650,,37320537760,interneuron,layer_2,241,234,49,29,192,205,0,0,0,0,0,0,0,0,0,0,,,,layer_2
4743983272,2814460,1972190,121935,,4743983272,interneuron,layer_1,621,515,363,336,258,179,0,0,0,0,0,0,0,0,0,0,,,,layer_3
32471515772,2629920,1705820,136785,,32471515772,pyramidal neuron,layer_4,988,351,0,0,23,14,505,164,459,173,1,0,0,0,0,0,,,,layer_4
37873608823,2885180,805216,173184,,37873608823,excitatory/spiny neuron with atypical tree,layer_2,418,115,0,0,418,115,0,0,0,0,0,0,0,0,0,0,,,,layer_2
5832867018,2665540,1734400,4488,,5832867018,pyramidal neuron,layer_4,510,244,0,0,0,0,400,184,110,60,0,0,0,0,0,0,,,,layer_4
5072898935,2171900,1547520,15213,,5072898935,pyramidal neuron,layer_5,467,212,0,0,0,0,4,10,115,34,348,168,0,0,0,0,,,,layer_5
6117557133,1420420,1634020,115962,,6117557133,excitatory/spiny neuron with atypical tree,layer_6,2515,873,0,0,0,0,0,0,0,0,370,74,1678,703,467,96,,,,layer_6
50977464942,3491260,1900100,82500,,50977464942,unclassified neuron,layer_2,5,3,0,0,5,3,0,0,0,0,0,0,0,0,0,0,,,,layer_2
33140577971,2470430,1995040,131571,,33140577971,pyramidal neuron,layer_5,1290,586,0,0,0,0,178,72,321,76,791,438,0,0,0,0,,,,layer_5
63682248242,2606050,685088,166551,,63682248242,interneuron,layer_2,94,109,0,0,94,109,0,0,0,0,0,0,0,0,0,0,,,,layer_2
31076492437,3194940,1379230,70554,,31076492437,pyramidal neuron,layer_2,589,202,50,12,536,189,3,1,0,0,0,0,0,0,0,0,,,,layer_2
38335146220,1869150,1000670,81543,,38335146220,interneuron,layer_4,73,86,0,0,0,0,0,0,73,86,0,0,0,0,0,0,,,,layer_3
69126742542,2621310,2016290,128931,,69126742542,interneuron,layer_4,1751,875,0,0,0,0,89,46,891,571,771,258,0,0,0,0,,,,layer_4
3329043868,2267940,1446560,41250,,3329043868,pyramidal neuron,layer_4,712,326,0,0,31,13,226,63,347,202,108,48,0,0,0,0,,,,layer_4
5434595610,1703010,1574910,106590,,5434595610,pyramidal neuron,layer_5,750,298,0,0,0,0,0,0,0,0,405,177,345,121,0,0,,,,layer_5
4940671855,1834980,1393180,170346,,4940671855,excitatory/spiny neuron with atypical tree,layer_5,2058,583,0,0,0,0,0,0,0,0,1997,569,61,14,0,0,,,,layer_5
4712312247,2998050,1446370,115368,,4712312247,pyramidal neuron,layer_3,1321,356,6,3,434,112,881,241,0,0,0,0,0,0,0,0,,,,layer_3
2542866565,2814690,880320,28347,,2542866565,pyramidal neuron,layer_2,643,282,120,55,523,227,0,0,0,0,0,0,0,0,0,0,,,,layer_2
33071676971,3248220,1857310,74118,,33071676971,pyramidal neuron,layer_2,1026,394,0,0,672,296,354,98,0,0,0,0,0,0,0,0,,,,layer_2
38115503567,1553500,953856,128304,,38115503567,pyramidal neuron,layer_4,466,227,0,0,0,0,105,17,253,178,108,32,0,0,0,0,,,,layer_4
37854028495,1718080,896096,116853,,37854028495,interneuron,layer_4,1939,737,0,0,0,0,231,78,1528,609,180,50,0,0,0,0,,,,layer_4
30810068715,2115680,1242850,142527,,30810068715,excitatory/spiny neuron with atypical tree,layer_4,611,268,0,0,0,0,0,0,495,235,116,33,0,0,0,0,,,,layer_4
4318903980,2976480,1212860,91311,,4318903980,interneuron,layer_2,2440,2182,0,0,2121,1880,319,302,0,0,0,0,0,0,0,0,,,,layer_2
3646264951,2103900,1121220,121374,,3646264951,pyramidal neuron,layer_4,1952,533,0,0,52,18,757,192,1015,293,128,30,0,0,0,0,,,,layer_4
42981460600,2972160,974080,75933,,42981460600,pyramidal neuron,layer_5,1,4,0,0,0,0,0,0,0,0,1,4,0,0,0,0,,,,layer_2
1347848984,2535840,636192,8514,,1347848984,interneuron,layer_2,292,191,0,0,292,191,0,0,0,0,0,0,0,0,0,0,,,,layer_2
2555365900,2506430,1003260,168168,,2555365900,pyramidal neuron,layer_3,6264,1624,8,6,404,110,5842,1507,10,1,0,0,0,0,0,0,,,,layer_3
30709189328,2371460,1363360,147642,,30709189328,pyramidal neuron,layer_4,267,117,0,0,0,0,90,30,177,87,0,0,0,0,0,0,,,,layer_4
6164616414,2080060,1723710,154044,,6164616414,interneuron,layer_5,466,354,0,0,0,0,0,0,25,15,441,339,0,0,0,0,,,,layer_5
33013024630,3154430,1791420,96195,,33013024630,pyramidal neuron,layer_2,959,407,0,0,640,321,319,86,0,0,0,0,0,0,0,0,,,,layer_2
38879413720,3233790,1125600,70851,,38879413720,interneuron,layer_2,216,119,45,25,171,94,0,0,0,0,0,0,0,0,0,0,,,,layer_2
39665340663,3180450,1322560,140184,,39665340663,unclassified neuron,layer_2,496,183,0,0,496,183,0,0,0,0,0,0,0,0,0,0,,,,layer_2
29925408228,2945820,1168380,93126,,29925408228,pyramidal neuron,layer_2,1653,455,116,38,1218,360,319,57,0,0,0,0,0,0,0,0,,,,layer_2
387307134,2515300,399200,3036,,387307134,interneuron,layer_2,122,146,11,19,111,127,0,0,0,0,0,0,0,0,0,0,,,,layer_2
36737913817,2816190,727232,103257,,36737913817,pyramidal neuron,layer_2,681,259,102,41,579,218,0,0,0,0,0,0,0,0,0,0,,,,layer_2
5005003829,3297790,1452160,61677,,5005003829,interneuron,layer_2,112,126,0,0,112,126,0,0,0,0,0,0,0,0,0,0,,,,layer_2
89446706153,2190560,529248,165198,,89446706153,interneuron,layer_2,67,75,0,0,37,51,30,24,0,0,0,0,0,0,0,0,,,,layer_2
29120747810,1780640,1082530,127347,,29120747810,pyramidal neuron,layer_4,1103,340,0,0,0,0,155,39,670,250,278,51,0,0,0,0,,,,layer_4
6701685215,1661150,1943940,55572,,6701685215,unclassified neuron,layer_6,2070,721,0,0,0,0,0,0,0,0,0,0,1460,601,610,120,,,,layer_6
32908435775,2608060,1823940,85008,,32908435775,interneuron,layer_4,387,246,0,0,0,0,130,82,257,164,0,0,0,0,0,0,,,,layer_4
6779127816,2852670,1891680,76428,,6779127816,pyramidal neuron,layer_3,3356,1087,0,0,96,28,3102,1030,158,29,0,0,0,0,0,0,,,,layer_3
42023825870,3159940,1882430,69729,,42023825870,interneuron,layer_3,137,179,0,0,65,85,72,94,0,0,0,0,0,0,0,0,,,,layer_3
6190387120,1268540,1754880,48147,,6190387120,unclassified neuron,white_matter,61,79,0,0,0,0,0,0,0,0,0,0,0,0,61,79,,,,white_matter
5891912355,2980160,1805730,8811,,5891912355,pyramidal neuron,layer_3,3007,1089,0,0,592,212,2415,877,0,0,0,0,0,0,0,0,,,,layer_3
2728679427,2000770,1154240,33198,,2728679427,unclassified neuron,layer_4,672,202,0,0,0,0,40,6,277,110,355,86,0,0,0,0,,,,layer_4
32183991982,3454240,1628930,51579,,32183991982,interneuron,layer_2,9,14,0,0,9,14,0,0,0,0,0,0,0,0,0,0,,,,layer_2
87294474700,2691260,2130140,164637,,87294474700,pyramidal neuron,layer_4,101,38,0,0,0,0,62,20,39,18,0,0,0,0,0,0,,,,layer_4
30814755814,3233700,1243520,85833,,30814755814,pyramidal neuron,layer_2,631,293,0,0,631,293,0,0,0,0,0,0,0,0,0,0,,,,layer_2
1871205771,2352420,722464,65670,,1871205771,pyramidal neuron,layer_3,4695,1101,72,25,1267,319,3356,757,0,0,0,0,0,0,0,0,,,,layer_2
31149133165,3144510,1409730,70983,,31149133165,interneuron,layer_2,1480,492,50,29,1429,463,1,0,0,0,0,0,0,0,0,0,,,,layer_2
39185041596,3133920,1221980,92136,,39185041596,interneuron,layer_2,886,584,95,39,791,545,0,0,0,0,0,0,0,0,0,0,,,,layer_2
5863864363,3219360,1746300,64845,,5863864363,pyramidal neuron,layer_2,2678,1010,0,0,1726,724,952,286,0,0,0,0,0,0,0,0,,,,layer_2
5513280716,2852860,1513440,128799,,5513280716,pyramidal neuron,layer_3,4527,1071,71,22,347,97,4109,952,0,0,0,0,0,0,0,0,,,,layer_3
83203361970,2596770,1146980,151569,,83203361970,interneuron,layer_3,20,65,0,0,0,0,20,65,0,0,0,0,0,0,0,0,,,,layer_3
36242340885,2731230,606496,128469,,36242340885,pyramidal neuron,layer_2,3106,1051,684,283,2422,767,0,1,0,0,0,0,0,0,0,0,,,,layer_2
1813152506,2451870,831840,66066,,1813152506,pyramidal neuron,layer_3,4592,1020,0,0,458,110,4134,910,0,0,0,0,0,0,0,0,,,,layer_3
5030088328,2323940,1491070,145101,,5030088328,excitatory/spiny neuron with atypical tree,layer_4,467,176,0,0,0,0,0,0,301,142,166,34,0,0,0,0,,,,layer_4
29868888048,3354820,1058210,75801,,29868888048,interneuron,layer_1,11,31,11,31,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
36212845567,2639650,541984,103950,,36212845567,pyramidal neuron,layer_2,502,241,120,50,382,191,0,0,0,0,0,0,0,0,0,0,,,,layer_2
40339000564,701152,1478620,78507,,40339000564,pyramidal neuron,white_matter,2,19,0,0,0,0,0,0,0,0,0,0,0,0,2,19,,,,white_matter
68766112638,3418140,1859780,139161,,68766112638,interneuron,layer_2,30,23,0,0,30,23,0,0,0,0,0,0,0,0,0,0,,,,layer_2
2282603804,3254050,847648,19074,,2282603804,interneuron,layer_1,258,370,258,370,0,0,0,0,0,0,0,0,0,0,0,0,,,,layer_1
2192851921,2688290,710464,116952,,2192851921,pyramidal neuron,layer_2,1839,485,88,50,1688,423,63,12,0,0,0,0,0,0,0,0,,,,layer_2
1800566150,2804860,701312,104412,,1800566150,excitatory/spiny neuron with atypical tree,layer_2,843,322,210,86,633,236,0,0,0,0,0,0,0,0,0,0,,,,layer_2
692833167,2501310,395232,121836,,692833167,excitatory/spiny neuron with atypical tree,layer_2,202,65,0,0,202,65,0,0,0,0,0,0,0,0,0,0,,,,layer_2
30414236260,1366020,1267680,154143,,30414236260,pyramidal neuron,layer_5,665,262,0,0,0,0,0,0,49,16,558,225,58,21,0,0,,,,layer_5
31900484550,1867260,1552540,125829,,31900484550,interneuron,layer_5,487,338,0,0,0,0,0,0,0,0,487,338,0,0,0,0,,,,layer_5
3995127189,2068580,1261310,69927,,3995127189,pyramidal neuron,layer_4,937,349,0,0,38,13,120,57,283,154,496,125,0,0,0,0,,,,layer_4
36123853314,2173280,520736,81114,,36123853314,pyramidal neuron,layer_2,925,251,0,0,309,124,616,127,0,0,0,0,0,0,0,0,,,,layer_2
29863689691,2026240,1145060,160809,,29863689691,pyramidal neuron,layer_4,391,157,0,0,0,0,136,35,248,117,7,5,0,0,0,0,,,,layer_4
28698764134,2039330,830688,155001,,28698764134,pyramidal neuron,layer_3,3449,1071,0,0,0,0,3449,1071,0,0,0,0,0,0,0,0,,,,layer_3
33506800515,3051390,1933340,79761,,33506800515,pyramidal neuron,layer_3,2286,549,0,0,396,82,1890,467,0,0,0,0,0,0,0,0,,,,layer_3
4204255754,3256900,1265340,65076,,4204255754,excitatory/spiny neuron with atypical tree,layer_2,448,233,0,0,448,233,0,0,0,0,0,0,0,0,0,0,,,,layer_2
5365487887,2446300,1615420,93918,,5365487887,pyramidal neuron,layer_4,918,372,0,0,2,0,302,119,605,252,9,1,0,0,0,0,,,,layer_4
4419343404,2406180,1400860,137544,,4419343404,pyramidal neuron,layer_4,1327,475,0,0,0,0,485,127,703,296,139,52,0,0,0,0,,,,layer_4
31767266551,1219040,1581730,146751,,31767266551,pyramidal neuron,layer_6,1723,572,0,0,0,0,0,0,0,0,0,0,1100,379,623,193,,,,layer_6
444629711,2323620,404352,7953,,444629711,pyramidal neuron,layer_2,27,26,0,0,27,26,0,0,0,0,0,0,0,0,0,0,,,,layer_2
1494500371,2833950,675328,57024,,1494500371,interneuron,layer_2,95,156,0,0,95,156,0,0,0,0,0,0,0,0,0,0,,,,layer_2
8662541466,730688,2353600,13035,,8662541466,unclassified neuron,white_matter,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,white_matter
38718437175,3056830,984000,131571,,38718437175,interneuron,layer_2,153,138,0,0,153,138,0,0,0,0,0,0,0,0,0,0,,,,layer_2
31087107833,2317920,1321660,127743,,31087107833,pyramidal neuron,layer_4,784,378,0,0,0,0,74,30,499,294,211,54,0,0,0,0,,,,layer_4
2772088792,1915460,955936,5049,,2772088792,interneuron,layer_4,138,71,0,0,0,0,36,30,102,41,0,0,0,0,0,0,,,,layer_4
4372868243,1848900,1321060,11484,,4372868243,spiny stellate neuron,layer_5,274,129,0,0,0,0,0,0,0,0,274,129,0,0,0,0,,,,layer_5
