Name,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension,Cluster
5407684828_sort.swc,19378,125.995,3,2062,4127,2066,1021.76,498.33,173.976,0.747814,6040.47,14454.2,5235.93,750.798,905.86,568,0.969719,3.69518,0.86395,100.891,96.4402,1.20997,5
5509455013_sort.swc,17700,205.999,4,725,1453,729,877.7,519.04,174.042,0.547384,5635.26,10183.6,3197.22,647.677,737.627,119,0.962931,11.181,0.835776,101.714,93.9023,1.19905,5
5513280716_sort.swc,32497,550.517,4,4988,10003,5016,822.4,679.94,173.58,0.528158,9834.37,16456.6,3422.02,665.649,828.993,577,0.9819,2.24863,0.847346,99.6537,97.1078,1.2184,1
5554937223_sort.swc,8065,194.809,7,491,989,499,465.41,402.6,173.415,0.518955,2580.6,4425.89,917.865,454.868,518.154,110,0.97044,7.15369,0.829948,102.042,95.4953,1.08615,0
5565814314_sort.swc,18719,272.718,5,2052,4112,2061,1039.62,777.25,173.646,0.752923,5890.49,14211.3,4837.9,1023.19,1197.47,500,0.971685,3.55204,0.836115,100.992,96.7817,1.13329,5
5570939316_sort.swc,7288,99.6658,4,911,1828,918,371.55,340.67,54.219,0.679296,2253.01,5186.88,2273.86,319.3,407.322,213,0.978027,2.98632,0.848572,99.5838,95.6775,1.19438,3
5596740409_sort.swc,13537,236.299,6,833,1671,839,620.83,533.02,158.631,0.500784,4285.78,6902.9,1306.73,475.685,555.101,120,0.972174,7.10054,0.814362,102.747,96.5501,1.12784,0
5657551964_sort.swc,9343,190.126,3,1003,2009,1007,744.83,423.39,141.174,0.619554,2910.8,5975.11,1799.25,697.622,854.121,313,0.97311,3.65007,0.833885,101.915,95.9512,1.15962,0
5727870456_sort.swc,13278,305.141,7,1078,2163,1086,663.72,500.64,173.91,0.652723,4231.28,9039.15,2673.75,573.048,652.961,171,0.96797,5.13823,0.811788,102.216,95.4843,1.11174,0
5729200403_sort.swc,27870,88.248,4,1851,3705,1855,988.12,679.3,174.108,0.617942,8787.61,17396.7,5066.51,872.891,996.401,163,0.969757,6.522,0.802144,102.225,95.7898,1.20947,5
5730542838_sort.swc,22964,417.22,7,3267,6549,3283,691.87,466.05,173.019,0.558682,7018.68,12726.7,2880.73,535.714,631.639,430,0.978102,2.50634,0.840979,101.594,97.8426,1.17475,2
5730658896_sort.swc,14203,227.367,6,499,1003,505,664.8,365.15,172.689,0.422059,4549.05,6240.03,1227.71,484.73,634.922,93,0.959618,13.1595,0.817009,101.699,94.3659,1.18572,4
5731375684_sort.swc,7325,130.226,9,448,905,458,602.47,267.61,155.76,0.488796,2349.47,3926.27,1057.41,526.507,607.615,128,0.96318,7.09282,0.812088,101.442,94.596,1.19403,4
5745551916_sort.swc,12018,41.7512,2,1031,2065,1035,723.78,414.43,118.932,0.538682,3725.23,6448.82,1784.4,545.776,632.94,196,0.972774,4.81937,0.838941,101.279,95.4085,1.13313,0
5786771041_sort.swc,25566,535.018,7,1806,3618,1813,1106.37,781.73,172.128,0.633948,8164.69,16861.0,4173.77,947.538,1062.92,289,0.970284,6.06606,0.823833,101.506,95.7158,1.18274,5
5800057488_sort.swc,17113,60.2855,4,937,1877,941,1157.89,570.24,174.009,0.615903,5409.23,10649.7,2919.74,1094.57,1275.28,146,0.964809,8.11668,0.836589,102.464,95.4592,1.17366,5
5819418374_sort.swc,17248,279.967,6,3507,7036,3530,419.45,449.0,159.588,0.610226,5160.03,10379.4,3209.08,310.195,383.113,322,0.982525,1.45125,0.833445,100.289,97.9655,1.14074,2
5831260723_sort.swc,13517,172.37,6,981,1967,987,541.66,577.79,115.962,0.522193,4245.76,7193.74,1573.7,499.851,582.942,157,0.974048,5.87138,0.84307,101.781,95.9232,1.13574,0
5888393520_sort.swc,27219,118.971,5,1373,2750,1378,1471.29,619.52,173.91,0.655693,8627.44,18151.4,5979.34,845.154,1040.69,183,0.965999,8.89745,0.850323,102.623,95.5591,1.16855,5
5891255730_sort.swc,46094,316.357,7,7328,14692,7365,970.62,632.7,173.712,0.578928,14036.7,25861.9,6171.72,713.608,850.566,612,0.978306,2.13729,0.830013,100.911,97.7878,1.24419,1
5949892933_sort.swc,9077,213.624,4,495,994,500,596.13,329.51,171.699,0.697094,2909.35,7062.42,3558.38,483.2,593.529,155,0.966343,8.13078,0.867825,103.339,95.5263,1.19222,0
5993813424_sort.swc,8903,158.113,5,1223,2454,1232,453.41,383.61,140.151,0.774819,2786.65,7224.18,3285.5,407.441,508.733,275,0.976601,2.62755,0.859536,101.434,96.8726,1.18078,0
6008852403_sort.swc,25110,368.997,6,4524,9089,4566,621.19,435.49,145.398,0.616687,7575.58,15148.8,4345.12,359.324,453.878,399,0.981958,1.76257,0.845882,100.362,97.824,1.18562,1
6033163501_sort.swc,33429,559.119,12,3306,6627,3322,1239.39,781.09,173.91,0.626004,10611.7,21126.1,5004.85,1132.9,1315.06,504,0.974019,4.04421,0.826567,101.72,97.6627,1.20584,1
6036433950_sort.swc,4840,30.2051,3,415,831,417,449.95,293.31,53.526,0.602328,1502.05,2906.76,668.806,307.364,380.876,135,0.971697,4.8231,0.869967,103.142,96.8193,1.16688,3
6049180573_sort.swc,29869,212.999,6,2056,4122,2067,1082.11,788.74,174.141,0.655311,9495.92,20665.5,7079.0,888.454,1012.07,210,0.969898,6.246,0.826162,102.055,96.2021,1.20577,5
6073273170_sort.swc,8867,125.507,3,959,1919,961,887.93,397.73,113.949,0.553991,2757.19,4914.83,1265.19,828.265,972.442,306,0.976708,3.62011,0.81047,102.878,98.2208,1.12501,0
6106913595_sort.swc,9047,325.687,4,360,724,365,886.18,559.78,173.118,1.0164,2920.95,9802.43,4312.19,966.737,1113.94,131,0.960757,11.4945,0.885269,106.505,95.7694,1.12906,5
6149679443_sort.swc,12399,67.5696,3,782,1565,784,508.09,335.46,173.679,0.601783,3940.35,7537.91,2346.03,398.27,475.609,128,0.968044,6.92204,0.824773,102.851,95.6128,1.14868,0
6225808334_sort.swc,11886,181.884,5,1662,3335,1674,649.82,290.72,58.344,0.618066,3697.24,7811.98,3560.16,488.384,572.914,283,0.974451,2.56372,0.827566,101.184,96.4959,1.20498,3
6254076701_sort.swc,8090,71.8675,6,549,1103,555,520.0,489.38,173.976,0.642208,2581.63,5466.0,1478.99,543.984,625.859,118,0.9667,6.33364,0.871024,103.232,96.3105,1.11143,0
6265727162_sort.swc,28998,182.366,3,2436,4879,2444,949.86,482.92,174.042,0.569459,9048.03,16570.2,4639.42,682.868,798.642,203,0.971107,4.94323,0.82811,102.374,96.9049,1.19859,5
6294564355_sort.swc,31512,243.809,7,2996,6000,3005,909.35,576.74,173.085,0.718904,9865.9,22757.1,8086.84,726.502,874.205,385,0.973803,4.25183,0.846476,100.952,96.2235,1.20059,1
6297295648_sort.swc,15063,204.229,5,1541,3088,1548,761.83,380.73,171.732,0.470071,4656.39,7251.85,1957.51,569.558,672.773,285,0.974733,3.87759,0.831414,101.246,96.6893,1.13233,0
6384755758_sort.swc,12723,385.484,6,731,1468,738,836.45,574.69,173.085,0.541194,4056.39,7069.67,1442.21,779.152,899.757,133,0.970397,7.66621,0.815135,102.177,95.9309,1.1184,0
6385250935_sort.swc,5840,85.2626,3,296,595,300,471.2,278.27,149.655,0.672236,1864.42,4168.74,1584.08,379.294,473.381,91,0.969927,8.81345,0.840702,102.622,92.8532,1.13782,4
6400160034_sort.swc,28122,336.792,5,3607,7224,3618,512.61,609.5,173.514,0.513852,8601.5,14372.7,3115.77,338.955,441.344,193,0.977052,2.89272,0.824987,100.648,96.4063,1.17551,2
6400203611_sort.swc,5378,192.076,6,481,967,487,538.75,225.32,53.262,0.608977,1711.88,3456.17,969.223,516.092,610.849,192,0.971994,4.5605,0.86508,98.6085,94.2861,1.13863,3
6425799553_sort.swc,16445,211.728,6,865,1737,873,749.05,422.88,122.166,0.450702,5198.84,7590.59,1502.65,440.09,608.937,112,0.968155,8.4669,0.830329,103.247,95.7599,1.17506,0
6500949268_sort.swc,8591,200.194,6,952,1908,957,548.86,267.84,53.955,0.573084,2672.56,5074.93,1418.54,388.206,482.812,242,0.974402,3.5021,0.870631,101.521,96.347,1.23282,3
6527669458_sort.swc,28729,358.245,5,2324,4658,2335,1539.17,678.72,172.524,0.633207,9051.86,18572.8,5804.77,1290.63,1507.52,456,0.973422,5.16745,0.818432,101.911,95.6732,1.22738,5
6560550849_sort.swc,3030,173.912,5,306,616,311,306.91,139.04,54.087,0.818633,971.422,2795.4,1320.95,241.28,279.343,126,0.971341,3.91721,0.887085,103.273,96.9749,1.1374,3
6572539662_sort.swc,9386,98.6062,3,543,1088,546,656.67,442.24,173.943,0.669063,2984.53,6448.8,2118.41,570.337,656.099,102,0.968494,7.62592,0.812383,99.5214,91.5879,1.10914,0
6705174672_sort.swc,24847,190.796,4,1410,2822,1413,997.44,898.14,173.514,0.604934,7846.93,15429.0,4782.16,947.826,1065.64,154,0.968856,7.80439,0.813662,101.868,94.1132,1.16341,5
6879057672_sort.swc,16064,205.889,5,1487,2980,1494,723.45,694.69,173.217,0.522743,5017.52,8756.18,2548.69,800.587,959.906,445,0.976615,4.39027,0.8507,100.138,94.7125,1.16705,5
6950953079_sort.swc,12366,181.942,5,958,1921,964,603.24,267.42,57.981,0.707516,3925.53,9434.93,4675.89,371.441,477.154,177,0.971023,5.43675,0.827265,103.577,96.9505,1.28007,3
6977044091_sort.swc,14644,103.043,6,1222,2451,1230,769.95,459.08,173.118,0.773732,4599.35,11597.1,4491.83,430.019,519.281,332,0.969693,4.9743,0.865548,104.504,98.7325,1.12405,0
73168794721_sort.swc,2830,175.044,2,130,260,131,218.4,203.552,47.058,0.65227,913.457,2051.95,749.69,212.486,237.453,45,0.965474,9.88077,0.825684,104.461,96.1423,1.0995,4
780775692_sort.swc,8334,167.471,4,1172,2349,1178,397.63,359.392,52.437,0.513823,2550.06,4304.92,1129.45,284.873,361.765,220,0.97985,2.54747,0.78973,101.69,97.6713,1.11768,3
867693653_sort.swc,9643,702.321,10,1470,2956,1487,260.74,332.544,170.445,0.62912,3125.39,6276.87,1724.53,238.751,284.235,182,0.981054,2.26184,0.793682,100.314,97.4597,1.16006,2
868074883_sort.swc,10715,116.149,4,1842,3699,1858,341.19,322.304,125.697,0.775014,3366.74,8255.63,2898.31,250.672,343.481,198,0.977312,1.89646,0.856719,102.956,99.6904,1.20955,3
883843993_sort.swc,8658,214.496,6,1214,2437,1224,339.3,343.808,66.462,0.556763,2691.85,5055.49,1322.68,236.384,319.119,160,0.977716,2.55232,0.809779,101.696,97.2293,1.15312,3
1262447718_sort.swc,12153,189.817,4,1339,2680,1342,324.67,404.992,172.029,0.508316,3774.64,6206.75,1238.11,263.93,398.418,171,0.97664,3.53433,0.797168,100.939,95.5659,1.08689,0
14332750902_sort.swc,13823,179.404,5,1397,2804,1408,464.32,542.21,152.064,0.527141,4288.89,7466.15,2178.67,419.065,523.053,266,0.975541,3.92939,0.834795,101.552,96.9261,1.12249,0
1946811312_sort.swc,15599,109.009,10,3196,6415,3220,428.06,372.604,79.695,0.532252,4662.85,7904.86,2018.44,290.604,383.22,365,0.980296,1.43149,0.823214,101.488,98.7946,1.21271,2
2047981401_sort.swc,15556,109.345,4,2627,5269,2643,359.94,361.568,170.643,0.525904,4697.9,7801.7,1757.63,289.851,393.237,238,0.980276,1.95217,0.810089,100.574,96.9575,1.13429,2
2364880736_sort.swc,7676,238.859,6,602,1208,607,303.65,393.856,58.377,0.641527,2468.16,5721.66,3281.38,253.49,318.784,109,0.969987,5.35348,0.812489,105.076,98.0542,1.22447,3
24183929410_sort.swc,24658,382.355,6,2256,4517,2262,879.17,518.59,142.329,0.681319,7756.99,17222.4,6061.79,698.914,813.706,451,0.973692,4.45871,0.834306,100.832,96.2144,1.18804,5
2440295429_sort.swc,23062,284.161,4,4266,8565,4300,496.9,570.332,174.108,0.499327,6922.67,11112.6,2354.06,405.975,500.861,440,0.981097,1.69247,0.813904,99.6745,96.9534,1.18266,2
2597489366_sort.swc,8197,140.241,4,459,921,463,501.15,613.41,56.958,0.778348,2625.85,6836.35,3057.17,630.7,781.807,167,0.971587,7.89902,0.810809,102.066,95.698,1.18877,3
2612046533_sort.swc,9108,53.5443,2,858,1716,859,305.19,431.646,57.255,0.581443,2815.93,5201.41,1267.68,273.22,352.947,80,0.970323,4.30711,0.860475,103.99,98.2027,1.15798,3
2626677024_sort.swc,4429,210.206,6,313,630,318,243.39,311.134,66.264,0.737498,1439.04,3738.62,1839.83,295.781,346.225,61,0.970507,6.02857,0.834601,102.57,95.5727,1.08236,3
2685591323_sort.swc,7670,207.526,5,675,1356,682,458.75,457.572,66.759,0.811274,2447.23,6652.13,2853.72,425.506,491.969,182,0.968691,4.6556,0.844279,101.934,95.933,1.20526,3
27841553815_sort.swc,29281,552.087,6,4480,8979,4500,522.43,441.376,119.163,0.641133,9076.49,18346.8,4520.81,347.671,428.363,225,0.980094,2.26094,0.81229,100.342,97.0603,1.20476,1
28090195080_sort.swc,14386,219.765,4,1435,2876,1442,466.66,630.908,112.662,0.393377,4451.85,5714.45,1045.56,464.555,526.11,171,0.975267,4.00174,0.800893,101.193,97.1016,1.16904,0
28103233022_sort.swc,23366,247.587,5,2462,4934,2473,457.6,682.14,117.381,0.638816,7286.64,15156.0,5253.87,454.396,683.369,171,0.977716,3.73551,0.826476,100.489,96.2154,1.14857,2
28133676338_sort.swc,12824,192.665,6,1324,2652,1329,361.12,440.352,116.721,0.432601,3982.2,5612.64,1106.29,312.856,374.581,162,0.976103,3.83522,0.789871,101.131,95.8512,1.16277,3
28220376139_sort.swc,19911,252.62,10,2046,4105,2060,445.15,517.472,119.526,0.590865,6224.21,12173.7,3714.39,326.6,400.729,140,0.979451,3.85018,0.844844,99.8143,95.1759,1.16038,2
28249914653_sort.swc,27017,97.1361,3,3557,7133,3577,579.14,637.566,119.823,0.538182,8279.05,14048.3,3544.48,406.006,681.814,336,0.979858,2.78747,0.817783,100.077,97.0313,1.19789,2
28293512247_sort.swc,41500,289.722,4,5153,10331,5179,612.96,846.718,114.939,0.51816,12796.5,20829.6,4783.0,605.615,1343.19,351,0.977646,3.01694,0.821286,99.9623,96.8213,1.25096,1
28658013145_sort.swc,11527,178.873,6,1097,2200,1104,242.08,360.032,114.411,0.432144,3596.96,5042.65,1092.09,226.952,287.214,115,0.972263,4.23909,0.811326,101.713,97.4092,1.15079,3
28727878436_sort.swc,12292,321.249,7,881,1767,887,537.08,760.64,115.203,0.516976,3905.18,6559.32,1372.46,683.063,766.745,151,0.974654,5.95586,0.808483,103.033,96.2787,1.11693,0
2872834601_sort.swc,13277,234.429,6,856,1718,863,538.43,479.81,121.935,0.457506,4196.93,6264.1,1256.42,469.853,534.045,134,0.97075,6.72759,0.816225,101.839,95.4829,1.11594,0
28789275629_sort.swc,12824,192.665,6,1324,2652,1329,361.12,440.352,116.721,0.432601,3982.2,5612.64,1106.29,312.856,374.581,162,0.976103,3.83522,0.789871,101.131,95.8512,1.16277,3
28861170726_sort.swc,34710,92.177,3,5579,11186,5608,714.63,739.548,119.229,0.601904,10577.8,19970.6,5795.41,564.218,695.475,451,0.98122,2.1029,0.8145,100.562,97.6754,1.22948,1
28903966576_sort.swc,7952,207.089,5,575,1154,580,363.74,389.12,114.444,0.538201,2516.34,4682.0,1554.81,331.299,378.826,89,0.97471,5.88995,0.786702,100.761,94.9994,1.08004,3
2907191400_sort.swc,10483,188.788,6,1168,2342,1175,344.22,434.56,162.756,0.486489,3256.27,5305.35,1166.86,353.705,448.406,207,0.976978,3.47566,0.810951,102.594,98.149,1.15782,0
29148253756_sort.swc,11488,181.144,6,785,1574,790,454.36,535.108,172.788,0.505231,3656.55,6023.53,1261.48,518.636,608.972,147,0.973459,6.29797,0.827719,101.939,95.6524,1.10434,0
29283722857_sort.swc,21392,212.393,6,1777,3564,1788,479.74,611.01,112.464,0.530426,6681.69,11701.1,3481.34,386.771,452.207,145,0.978585,5.00196,0.81102,100.666,95.2238,1.18434,2
29314035227_sort.swc,18038,124.955,5,3755,7544,3790,485.76,485.86,105.402,0.526996,5317.0,8906.81,2054.02,369.731,515.46,466,0.983477,1.39091,0.819227,100.352,98.1632,1.18559,2
29396590076_sort.swc,15527,258.024,5,639,1281,643,538.43,771.262,115.038,0.557265,4961.66,9000.49,1855.27,508.332,563.325,79,0.965915,11.1202,0.824885,102.182,93.2289,1.09992,4
29439617358_sort.swc,8058,187.944,5,704,1413,710,403.74,562.148,113.388,0.610758,2538.57,5111.53,1493.45,545.136,603.117,132,0.967913,4.70205,0.815388,101.054,93.8443,1.12855,0
29474033017_sort.swc,14753,64.2283,4,2562,5138,2577,390.47,414.272,119.064,0.506132,4442.39,7311.4,1853.68,355.495,451.27,332,0.980694,1.87116,0.811195,98.8662,96.2354,1.14911,2
29533006395_sort.swc,18662,237.893,3,3132,6279,3148,324.57,523.454,116.061,0.537976,5608.23,9720.5,2307.82,307.856,359.724,257,0.981645,1.97197,0.83501,100.514,97.5652,1.17717,2
29600186265_sort.swc,11227,176.783,4,794,1592,799,457.47,556.356,112.398,0.502776,3526.67,5820.3,1220.92,505.407,561.863,143,0.973662,6.05151,0.823938,101.373,94.6493,1.09692,0
29645259501_sort.swc,7884,347.631,8,369,744,376,381.66,568.508,115.83,0.530157,2581.0,4381.01,822.141,489.481,561.008,88,0.97199,9.59543,0.798934,98.478,89.7053,1.13083,4
29803344255_sort.swc,18730,461.111,6,738,1482,745,582.36,738.588,114.444,0.581866,6008.84,11898.7,3787.06,568.261,621.126,81,0.966377,11.6377,0.821132,103.297,94.7895,1.14718,4
29818778082_sort.swc,10579,234.252,4,859,1722,864,410.21,561.122,114.576,0.527315,3331.95,5814.49,1338.36,466.847,535.81,160,0.972736,5.14286,0.833973,101.239,95.6545,1.12882,0
29977928519_sort.swc,11239,71.0118,3,388,778,391,501.63,598.052,113.652,0.54383,3576.99,6373.33,1929.7,571.313,621.46,61,0.95932,13.4447,0.822067,105.647,95.1157,1.12374,4
30533569221_sort.swc,10204,127.413,5,752,1507,756,472.57,520.124,115.665,0.565221,3225.33,6100.09,1727.2,411.903,488.43,133,0.971987,5.7704,0.836474,101.431,94.7752,1.11384,0
30664393546_sort.swc,12818,191.915,5,869,1741,873,460.29,656.732,114.477,0.532162,4041.85,7070.89,1765.22,561.829,643.641,137,0.973907,6.36186,0.813276,100.062,94.35,1.10606,0
30779830245_sort.swc,10929,224.682,5,564,1132,569,509.44,517.248,117.876,0.510271,3478.87,5832.1,1649.26,502.04,575.273,94,0.966931,8.65371,0.804806,102.248,94.6557,1.11833,4
30780982844_sort.swc,17564,197.078,3,3400,6815,3416,527.77,595.744,172.788,0.572292,5226.55,9560.27,2357.27,450.478,520.043,413,0.981395,1.57711,0.81874,100.299,97.4996,1.16618,2
30810711086_sort.swc,11374,121.801,3,577,1155,579,614.72,509.024,121.935,0.481788,3587.84,5597.55,1425.08,546.477,627.458,127,0.968738,8.84675,0.828766,102.914,96.2241,1.18771,0
30956662070_sort.swc,14896,168.614,5,1346,2696,1351,751.27,592.932,121.935,0.537885,4669.09,8045.16,1858.87,748.673,847.123,314,0.977175,4.52485,0.818219,100.801,95.9714,1.11417,0
31119798967_sort.swc,19919,220.958,6,2248,4508,2261,655.2,562.95,106.623,0.526672,6141.02,10531.0,2921.94,406.815,576.207,218,0.979705,3.41837,0.826044,101.173,96.6249,1.15388,2
31627533718_sort.swc,27797,431.583,5,3369,6751,3383,730.97,577.22,122.133,0.478309,8538.51,13053.4,2587.18,589.646,668.222,324,0.977819,3.11732,0.816653,100.629,96.7462,1.16687,2
31640763214_sort.swc,7461,167.57,6,470,944,475,394.31,304.89,114.147,0.464444,2383.87,3739.09,1097.53,217.463,298.058,82,0.971231,6.90254,0.780037,100.337,93.8313,1.08483,3
31947879672_sort.swc,14584,174.892,5,947,1899,953,598.4,466.44,118.14,0.473667,4585.11,7113.07,1567.35,428.318,496.556,140,0.96948,6.6793,0.830051,101.979,95.9065,1.13678,0
3197693648_sort.swc,18462,221.169,5,2764,5541,2778,323.58,537.218,170.379,0.555987,5593.21,10337.3,2888.02,300.561,344.468,176,0.981177,2.33171,0.833596,100.529,96.8035,1.19631,2
32107731363_sort.swc,11000,103.58,5,1213,2431,1219,712.7,516.48,117.579,0.502669,3388.64,5610.36,1394.75,588.206,707.615,287,0.973893,3.52448,0.83527,101.967,96.5596,1.1199,0
32338486212_sort.swc,12497,93.01,4,704,1411,708,647.75,443.52,112.332,0.565262,3966.16,7213.0,2186.22,478.002,605.642,162,0.966922,7.85613,0.811189,102.68,95.5856,1.10418,4
32369950874_sort.swc,12969,92.1021,4,1592,3191,1600,846.59,562.69,118.14,0.635351,3974.9,8188.11,2376.85,635.361,764.683,305,0.977011,3.06393,0.849531,100.325,96.3582,1.12242,0
32544593788_sort.swc,7205,192.351,6,325,656,332,480.93,354.66,122.199,0.66216,2326.06,5442.85,2157.53,361.081,484.191,54,0.965767,9.98171,0.828496,102.774,94.3012,1.0811,4
32587768052_sort.swc,12890,228.69,5,1010,2025,1016,601.83,320.0,120.219,0.498421,4041.47,6509.7,1279.93,425.617,501.549,166,0.971524,5.36494,0.850062,101.746,95.6988,1.12505,0
32820830306_sort.swc,13404,155.568,8,1368,2747,1380,576.7,510.63,120.978,0.652557,4247.21,9446.33,3563.66,369.606,514.371,189,0.975148,3.87914,0.824907,100.017,95.2696,1.12648,0
33300998266_sort.swc,18670,83.6559,5,2217,4440,2224,421.34,442.946,114.807,0.496641,5767.33,9382.91,2752.87,298.949,396.661,142,0.974342,3.20473,0.793697,101.71,96.8945,1.1623,2
33330025418_sort.swc,11680,241.996,3,868,1738,871,652.48,295.81,119.526,0.529981,3675.94,6292.78,1294.5,454.153,527.656,138,0.971705,5.71979,0.829671,100.812,95.6005,1.11896,0
33360191056_sort.swc,15424,200.628,5,1196,2400,1205,729.16,417.15,115.005,0.504853,4819.35,7888.59,1561.77,492.609,588.858,196,0.97416,5.42625,0.847173,100.983,95.4252,1.15196,0
33939369271_sort.swc,10583,238.444,3,1355,2713,1359,474.72,302.69,111.111,0.788475,3318.28,8558.67,3186.85,324.794,471.36,243,0.976001,2.90048,0.854685,102.442,98.3522,1.21175,3
3704784980_sort.swc,9333,331.297,6,780,1566,787,696.19,647.62,171.435,0.488072,2972.6,4778.25,1009.21,773.949,868.676,285,0.974897,4.95913,0.827532,101.753,97.3248,1.13035,0
37231004571_sort.swc,13486,183.547,7,1456,2922,1467,402.31,367.232,107.382,0.436095,4205.57,6042.62,1478.73,294.372,349.063,163,0.973981,3.61499,0.800434,101.939,97.3157,1.15046,3
37232989718_sort.swc,8255,183.576,4,870,1743,874,192.13,398.272,106.821,0.484164,2578.88,4153.63,961.271,230.425,272.551,88,0.977915,3.73551,0.787054,100.165,95.3085,1.1119,3
3733681336_sort.swc,16850,204.724,6,678,1360,683,804.0,903.104,174.042,0.650238,5397.6,11716.2,4071.78,972.11,1060.6,141,0.962574,11.389,0.835485,103.376,95.2015,1.1747,5
3764240016_sort.swc,12101,96.5688,9,1177,2364,1188,388.44,496.896,118.668,0.549826,3832.33,7180.8,1983.06,435.573,506.75,157,0.977641,4.11844,0.781422,100.145,94.9549,1.14567,3
37897583611_sort.swc,10425,201.944,7,642,1290,649,357.76,653.12,110.847,0.500517,3319.38,5393.54,1195.08,453.015,515.886,128,0.969023,7.08062,0.830413,102.743,95.9471,1.1472,4
3825082970_sort.swc,22561,199.516,6,3634,7280,3647,435.93,488.35,161.7,0.659053,6850.33,14586.9,4127.44,334.341,391.555,238,0.980216,2.0989,0.86085,100.445,97.3734,1.16219,2
38523820038_sort.swc,9497,134.678,4,259,520,262,409.47,542.172,111.21,0.490387,3035.81,5005.89,1603.93,454.75,536.721,46,0.955652,17.2615,0.796991,104.699,95.519,1.139,4
39848729555_sort.swc,9305,269.241,7,358,721,364,390.21,379.2,108.867,0.633214,3013.38,6571.55,2928.81,393.129,465.676,66,0.958272,11.9043,0.843602,104.102,93.6889,1.13946,4
