Name,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension,Cell type,Cell body layer,predict_layer,level,Cluster
40594476088_sort.swc,5780,94.915,3,82,165,84,329.47,149.86,79.893,0.287351,1844.31,1820.73,379.175,256.822,358.926,17,0.891604,34.0242,0.851008,108.129,90.2897,1.16205,interneuron,layer_3,layer_3,1level,32
40624976657_sort.swc,8492,76.3846,2,115,230,116,637.24,416.7,95.601,0.439964,2699.3,3881.87,862.429,361.223,471.416,22,0.913663,35.9174,0.886359,105.264,88.6505,1.10989,interneuron,layer_3,layer_3,1level,32
40652631508_sort.swc,4832,11.3256,3,80,161,82,225.95,169.53,101.442,0.419574,1543.86,2098.87,594.898,167.836,217.57,16,0.928435,29.0062,0.872991,117.339,100.911,1.10711,interneuron,layer_4,layer_4,1level,32
40669349735_sort.swc,2862,58.1891,3,97,195,99,293.44,154.37,66.363,0.523051,906.326,1602.23,451.571,224.218,274.389,30,0.917192,13.6718,0.92748,103.517,95.4921,1.09882,interneuron,layer_3,layer_3,1level,32
40710846331_sort.swc,2800,37.0438,3,85,171,87,162.91,164.7,107.91,0.476411,885.29,1424.33,520.495,134.762,226.641,27,0.937941,15.3684,0.885003,99.002,89.5746,1.07788,interneuron,layer_3,layer_3,1level,32
40742762859_sort.swc,910,83.255,5,28,59,32,83.27,78.91,32.703,0.559427,311.929,698.653,266.982,67.6602,84.2371,8,0.912307,14.4068,0.836594,99.4078,90.7368,1.05337,interneuron,layer_2,layer_2,1level,32
40770080464_sort.swc,7721,85.033,4,166,334,169,251.01,398.4,114.147,0.384785,2452.37,3108.49,585.098,299.098,331.138,27,0.924973,22.1138,0.85197,105.054,92.4903,1.13494,interneuron,layer_3,layer_3,1level,32
40783237234_sort.swc,1231,113.324,3,17,35,19,167.71,81.86,103.785,0.617434,406.58,980.415,517.969,155.046,175.459,10,0.926341,34.1429,0.845802,92.4675,69.5556,1.037,interneuron,layer_4,layer_4,1level,31
40786215790_sort.swc,5880,147.291,7,71,147,77,151.52,163.3,74.316,0.359469,1914.35,2604.72,949.339,142.622,184.722,20,0.915435,38.9932,0.88283,111.926,89.5622,1.15428,interneuron,layer_2,layer_2,1level,32
40799620193_sort.swc,4138,89.3798,4,51,104,54,240.93,164.13,94.875,0.400995,1336.59,1896.11,541.397,169.798,208.93,11,0.923437,38.7788,0.855051,101.669,98.1347,1.10621,interneuron,layer_3,layer_3,1level,32
40800203828_sort.swc,3845,50.681,3,138,277,140,277.53,164.09,86.163,0.330967,1203.85,1385.83,322.646,165.297,211.302,37,0.918109,12.8773,0.833962,100.553,88.1798,1.11571,interneuron,layer_2,layer_2,1level,32
40815593633_sort.swc,4704,121.79,4,200,403,204,199.07,181.41,75.042,0.420403,1484.09,2087.34,409.552,205.165,244.398,53,0.921206,10.67,0.853216,103.613,93.5427,1.16213,interneuron,layer_2,layer_2,1level,32
40856052192_sort.swc,8749,53.095,3,168,337,170,366.88,222.31,88.044,0.395789,2762.28,3521.86,644.848,295.076,381.374,26,0.913828,24.9585,0.86778,108.597,97.8514,1.2546,interneuron,layer_4,layer_4,1level,32
40888685568_sort.swc,5981,204.239,3,97,195,99,376.86,297.12,62.172,0.589259,1931.36,3931.89,1729.33,232.059,283.137,19,0.933463,29.6667,0.896636,108.031,94.5314,1.13472,interneuron,layer_2,layer_2,1level,32
40899579128_sort.swc,8120,142.693,4,75,152,78,363.01,252.38,106.458,0.527924,2611.99,4672.36,1398.34,250.916,323.014,18,0.93172,52.4145,0.957826,109.011,94.6232,1.08829,interneuron,layer_4,layer_4,1level,32
40930663348_sort.swc,7146,82.9634,4,57,116,60,584.64,233.95,99.396,0.501014,2299.51,3876.31,1111.1,343.265,415.586,12,0.922724,60.5948,0.87269,96.9622,88.9515,1.13197,interneuron,layer_3,layer_3,1level,31
40958245296_sort.swc,3647,65.8009,3,85,171,87,173.76,127.93,107.151,0.423001,1163.58,1692.48,618.66,168.58,197.863,14,0.923851,20.3216,0.866798,106.442,94.1578,1.12961,interneuron,layer_4,layer_4,1level,32
40958902530_sort.swc,5398,103.153,2,109,218,110,564.41,398.91,92.07,0.474011,1713.52,2660.67,521.496,563.2,652.985,46,0.918353,23.7569,0.911023,105.92,91.2355,1.12823,interneuron,layer_3,layer_3,1level,32
41032797807_sort.swc,12237,152.949,6,204,413,210,469.76,388.38,112.959,0.491601,3916.43,6510.54,1747.86,330.828,411.951,26,0.924315,28.6271,0.842458,105.385,95.1278,1.1744,interneuron,layer_3,layer_3,1level,32
41032827363_sort.swc,4164,153.597,3,100,201,102,172.58,223.52,94.677,0.314149,1324.25,1387.36,172.95,166.472,219.439,22,0.918513,19.7114,0.86995,103.425,92.0433,1.07911,interneuron,layer_3,layer_3,1level,32
41086674878_sort.swc,869,36.8795,2,25,50,26,90.47,21.6,99.825,0.785002,278.493,772.113,484.201,81.7771,98.9464,11,0.919774,16.36,0.91448,102.958,93.5685,1.07948,interneuron,layer_5,layer_5,1level,32
41113409817_sort.swc,2295,99.0876,2,29,58,30,397.7,135.17,107.415,0.748633,738.922,1898.53,825.166,263.712,319.045,14,0.929792,38.5517,0.920014,110.797,97.0837,1.04385,interneuron,layer_6,layer_6,1level,32
4116518502_sort.swc,1661,94.7224,4,29,60,32,100.58,108.35,54.714,0.45098,544.93,975.513,464.775,78.1129,152.61,12,0.922529,26.6667,0.880532,111.702,99.2362,1.11109,interneuron,layer_2,layer_2,1level,32
41176222792_sort.swc,3158,94.1279,4,73,148,76,178.11,123.94,100.914,0.382886,1015.94,1399.91,464.705,116.656,165.731,20,0.932529,20.3311,0.862806,103.695,87.3144,1.07585,interneuron,layer_4,layer_4,1level,32
41177187137_sort.swc,4203,70.8046,4,83,168,86,319.58,229.51,105.666,0.471508,1346.09,2189.08,647.824,296.307,346.273,16,0.918293,24.0119,0.879667,106.247,89.8969,1.17522,interneuron,layer_3,layer_3,1level,32
41179420056_sort.swc,3733,48.8511,6,189,382,194,217.28,178.62,80.982,0.425891,1174.16,1814.92,662.963,162.591,193.103,38,0.93112,8.76963,0.854443,99.9429,95.2009,1.14032,interneuron,layer_2,layer_2,1level,32
41193423295_sort.swc,3332,56.5449,4,61,124,64,231.94,156.16,94.479,0.349834,1069.38,1292.18,434.25,204.901,317.943,16,0.912287,25.8629,0.838441,111.532,97.7652,1.10769,interneuron,layer_2,layer_2,1level,32
41220172138_sort.swc,8595,118.942,4,103,208,106,274.33,236.32,107.481,0.387405,2747.87,3629.98,1023.08,184.057,234.57,15,0.913328,40.3173,0.894406,106.101,94.2227,1.18984,interneuron,layer_4,layer_4,1level,32
41234145236_sort.swc,1547,74.0317,3,22,45,24,132.0,85.34,111.21,0.504504,502.877,912.215,340.137,116.369,140.245,10,0.923066,33.3556,0.850109,110.676,91.3696,1.04188,interneuron,layer_5,layer_5,1level,32
41238044153_sort.swc,4468,79.2754,3,238,477,240,192.71,168.54,81.147,0.398171,1380.08,1826.17,362.939,171.32,270.736,96,0.923731,8.36478,0.871546,102.727,95.1668,1.14787,interneuron,layer_2,layer_2,1level,32
41264528830_sort.swc,6168,207.064,4,133,268,136,422.94,220.26,113.949,0.552289,1975.0,3629.94,769.448,228.755,268.937,23,0.928804,22.0112,0.871958,106.035,90.8979,1.12899,interneuron,layer_3,layer_3,1level,32
41280896294_sort.swc,3484,122.131,5,54,111,58,167.3,259.01,86.493,0.54367,1136.83,2157.48,705.427,177.497,210.182,11,0.935866,30.3784,0.871401,103.519,86.5423,1.04798,interneuron,layer_3,layer_3,1level,32
41305909296_sort.swc,2593,76.7239,3,46,93,48,226.85,96.42,106.029,0.575138,833.452,1703.81,774.799,128.315,182.672,12,0.928557,26.871,0.888212,95.7045,85.1176,1.09874,interneuron,layer_5,layer_5,1level,32
4130711237_sort.swc,4129,168.064,7,155,316,162,164.0,268.68,54.351,0.414984,1337.55,1964.68,459.32,162.071,184.891,28,0.920602,12.0633,0.881457,110.307,100.397,1.18861,interneuron,layer_2,layer_2,1level,32
41334321603_sort.swc,890,18.1472,3,48,97,50,15.2,94.9701,48.477,0.531219,279.067,511.094,129.387,98.6475,114.149,26,0.921812,8.16495,0.863641,104.023,89.7458,1.18518,interneuron,layer_5,layer_4,1level,32
41336586144_sort.swc,5517,38.7497,3,67,135,69,404.99,270.34,100.122,0.484355,1763.28,2776.97,720.26,325.67,464.845,25,0.923006,39.8593,0.888492,108.867,95.1879,1.08137,interneuron,layer_4,layer_4,1level,32
41353932293_sort.swc,9606,53.841,5,80,163,84,262.72,355.424,101.343,0.496186,3097.59,5081.53,2020.71,246.923,392.569,20,0.930879,57.9264,0.982459,108.958,85.5624,1.16063,interneuron,layer_2,layer_2,1level,32
4138376853_sort.swc,2124,172.125,4,57,116,60,80.13,121.98,53.625,0.419529,694.723,1055.74,285.552,87.4008,124.23,12,0.904574,17.3017,0.845576,106.919,90.691,1.15133,interneuron,layer_5,layer_5,1level,32
41440369640_sort.swc,7667,134.065,4,126,254,129,224.74,320.16,101.31,0.375807,2449.64,3165.21,916.579,219.46,275.804,20,0.918831,29.1811,0.839613,107.134,91.3339,1.1306,interneuron,layer_3,layer_3,1level,32
41470740327_sort.swc,1479,92.335,3,20,41,22,151.26,140.68,78.408,0.627922,484.337,1084.82,540.937,161.65,180.074,7,0.937437,35.0488,0.885107,106.736,94.2196,1.05006,interneuron,layer_2,layer_2,1level,32
4153108476_sort.swc,1444,102.524,2,22,44,23,183.1,93.34,112.662,0.683721,474.715,1259.44,819.185,143.598,192.507,17,0.936287,31.7955,0.835116,116.703,102.173,1.05648,interneuron,layer_5,layer_5,1level,32
41539335959_sort.swc,4532,102.506,5,78,159,82,362.18,166.6,112.332,0.39992,1454.24,1998.21,558.014,216.941,254.209,15,0.936547,27.4969,0.851341,96.6242,82.364,1.06314,interneuron,layer_5,layer_5,1level,32
41540781176_sort.swc,2063,77.1175,4,50,102,53,126.05,83.75,102.828,0.375396,674.275,937.968,262.119,90.9069,152.398,15,0.916607,19.2157,0.870566,98.4921,89.6043,1.08393,interneuron,layer_4,layer_4,1level,32
41557644176_sort.swc,3854,140.869,4,62,126,65,352.38,167.16,80.949,0.553307,1255.16,2484.6,748.27,216.666,271.073,12,0.939238,29.5794,0.883523,112.425,100.936,1.10505,interneuron,layer_2,layer_2,1level,32
4156233180_sort.swc,6036,47.8076,4,191,384,194,125.25,282.81,124.278,0.481041,1905.69,3021.67,881.344,176.967,271.327,46,0.926635,14.7161,0.865427,107.656,95.2551,1.181,interneuron,layer_4,layer_4,1level,29
4158614271_sort.swc,5313,197.475,3,87,175,89,371.64,296.83,66.594,0.54713,1712.21,3362.99,1561.98,278.615,335.664,21,0.923786,29.3543,0.926102,106.787,92.3935,1.08861,interneuron,layer_3,layer_3,1level,32
41703786902_sort.swc,1716,81.6161,3,34,69,36,135.04,65.47,73.491,0.457469,556.357,895.22,310.515,102.739,124.753,11,0.919981,23.8551,0.846271,107.618,88.0685,1.08062,interneuron,layer_2,layer_2,1level,32
41760831351_sort.swc,4902,56.4735,4,101,204,104,228.42,190.46,101.508,0.382152,1564.97,2039.21,482.468,126.05,234.103,21,0.916103,23.0245,0.868908,109.075,90.6577,1.07836,interneuron,layer_3,layer_3,1level,32
41783711402_sort.swc,3218,243.954,5,25,53,29,247.74,91.52,111.738,0.34147,1064.88,1217.26,200.462,226.346,336.505,10,0.912431,59.6981,0.786131,101.501,82.9861,1.08174,interneuron,layer_6,layer_6,1level,31
41804504775_sort.swc,5319,136.538,7,64,133,70,416.64,189.89,79.761,0.610128,1737.85,3572.34,1046.95,272.027,398.722,17,0.925411,38.985,0.867067,102.385,98.105,1.09875,interneuron,layer_3,layer_3,1level,32
418101442_sort.swc,6661,268.706,3,108,218,111,398.43,293.44,122.067,0.785172,2182.63,5910.48,3530.68,218.405,253.264,17,0.93922,29.5505,0.914521,108.961,91.9668,1.091,interneuron,layer_1,layer_5,1level,32
4189144288_sort.swc,2276,66.6033,3,40,81,42,50.1799,154.944,77.715,0.459904,735.111,1129.35,388.282,111.606,183.104,13,0.928312,27.0864,0.800484,108.913,92.363,1.07865,interneuron,layer_2,layer_1,1level,32
41959391460_sort.swc,8839,63.4031,4,385,773,389,657.44,268.16,109.527,0.605174,2750.69,5441.51,1453.9,446.833,557.281,73,0.918556,10.4334,0.910135,105.768,95.6829,1.17373,interneuron,layer_6,layer_6,1level,32
41992243362_sort.swc,4599,74.7667,4,53,108,56,241.44,113.12,107.349,0.440044,1483.77,2174.99,621.585,140.637,186.133,10,0.913734,41.5741,0.860986,108.631,92.7054,1.08741,interneuron,layer_4,layer_4,1level,32
41992725343_sort.swc,8800,259.473,8,95,196,102,191.87,163.97,107.646,0.369731,2896.2,3555.29,650.438,112.289,235.12,24,0.925022,43.8929,0.843364,107.744,94.7606,1.13752,interneuron,layer_4,layer_4,1level,31
41995120012_sort.swc,4389,322.291,7,71,147,77,316.0,125.98,74.283,0.416889,1465.51,1978.54,283.023,223.27,264.298,15,0.929348,28.8503,0.879746,108.996,96.8777,1.13855,interneuron,layer_2,layer_2,1level,32
42022117968_sort.swc,5214,90.6221,3,116,233,118,546.69,266.59,107.382,0.560296,1657.76,3148.68,1038.66,532.897,682.388,33,0.924197,21.3734,0.937114,107.77,95.6219,1.10819,interneuron,layer_3,layer_3,1level,32
42060824367_sort.swc,11020,225.55,5,249,503,255,614.98,545.41,111.804,0.618679,3514.08,7302.15,2146.73,405.579,521.091,31,0.923712,20.9066,0.882025,103.689,92.0727,1.12825,interneuron,layer_6,layer_6,1level,29
42080520188_sort.swc,5509,354.809,5,80,163,84,286.94,207.36,114.048,0.628369,1809.13,4122.26,1542.78,268.537,323.584,13,0.931653,32.7914,0.898906,110.66,98.5607,1.08798,interneuron,layer_3,layer_3,1level,32
42139566537_sort.swc,2632,141.202,4,100,203,104,97.0601,179.808,89.001,0.425348,842.005,1322.76,402.104,144.705,173.094,18,0.94325,11.9606,0.824166,97.9263,93.2958,1.12819,interneuron,layer_3,layer_1,1level,32
42154066293_sort.swc,4904,129.626,9,56,119,64,154.5,162.5,79.497,0.339087,1619.73,2007.68,557.204,97.9619,113.739,8,0.940308,40.2017,0.910257,101.626,89.4356,1.13178,interneuron,layer_3,layer_3,1level,32
42206614751_sort.swc,3970,61.8323,6,56,116,61,228.48,106.78,113.784,0.508743,1288.66,2428.52,1485.33,213.72,271.158,14,0.912535,33.2155,0.920233,100.25,90.8976,1.10823,interneuron,white_matter,white_matter,1level,32
42265939633_sort.swc,4951,149.606,3,69,139,71,171.24,165.73,111.804,0.425948,1591.5,2373.65,717.184,150.451,174.543,11,0.925671,34.6115,0.899565,105.005,88.4946,1.08693,interneuron,layer_5,layer_5,1level,32
42355369878_sort.swc,5040,105.876,4,162,326,165,352.16,185.44,114.048,0.452279,1596.21,2544.76,775.645,238.26,299.692,35,0.920453,14.4571,0.849434,101.784,91.0222,1.12424,interneuron,layer_5,layer_5,1level,29
42356159479_sort.swc,4588,117.229,4,81,164,84,270.85,175.1,113.652,0.457676,1471.75,2326.2,751.115,166.253,255.901,24,0.92504,26.9695,0.85018,105.816,96.1968,1.08831,interneuron,layer_4,layer_4,1level,32
42442946131_sort.swc,7366,286.468,5,136,276,141,279.52,200.13,114.081,0.511411,2376.34,4141.21,1033.39,186.941,286.229,23,0.914067,25.6848,0.909032,105.158,94.8676,1.12146,interneuron,layer_5,layer_5,1level,32
42454861793_sort.swc,4070,76.8755,4,132,266,135,123.42,116.0,99.66,0.435631,1288.11,2011.5,765.944,93.4195,133.682,18,0.927023,14.297,0.915319,109.594,96.5055,1.10966,interneuron,layer_6,layer_6,1level,32
42459111161_sort.swc,10990,503.128,8,143,293,151,564.41,266.72,100.353,0.523226,3585.36,6110.03,1052.93,320.34,412.481,20,0.926042,36.5051,0.902333,103.32,94.4156,1.18085,interneuron,layer_3,layer_3,1level,31
4245985431_sort.swc,13513,298.395,4,371,746,376,525.32,375.68,66.495,0.397606,4269.22,5734.17,1226.09,347.476,398.114,87,0.9225,17.1126,0.852744,106.033,95.9871,1.29937,interneuron,layer_3,layer_3,1level,32
4246965109_sort.swc,1609,82.5165,4,54,110,57,144.1,127.872,92.235,0.401627,528.807,752.845,246.342,148.778,222.009,28,0.911686,13.6182,0.826119,106.168,99.598,1.07084,interneuron,layer_2,layer_2,1level,32
4248482323_sort.swc,1853,87.6874,2,29,58,30,153.44,112.13,52.668,0.557769,598.521,1150.13,380.444,109.607,142.285,11,0.934305,30.931,0.880707,109.875,91.3091,1.05699,interneuron,layer_1,layer_1,1level,32
42528800787_sort.swc,2432,207.017,3,27,55,29,417.18,75.23,107.514,0.67538,793.613,1893.35,732.439,318.813,380.856,10,0.926819,43.2,0.821117,102.155,88.3126,1.10061,interneuron,layer_5,layer_5,1level,31
42529034364_sort.swc,4873,126.234,4,87,176,90,334.02,149.86,111.573,0.45543,1563.95,2475.25,964.112,185.793,267.274,22,0.934964,26.6818,0.851308,105.218,94.0921,1.08421,interneuron,layer_5,layer_5,1level,32
42540130507_sort.swc,1432,191.618,3,16,33,18,122.79,47.74,111.672,0.6026,476.601,1122.99,552.768,106.737,137.073,5,0.928966,42.3636,0.840228,102.556,84.9413,1.05876,interneuron,white_matter,white_matter,1level,31
42586037131_sort.swc,1423,176.01,2,8,16,9,133.57,64.38,101.937,0.493956,473.224,875.959,380.518,157.529,181.32,6,0.903308,87.875,0.813749,109.677,96.8436,1.03224,interneuron,layer_6,layer_6,1level,26
4272486557_sort.swc,7403,168.245,5,163,329,167,310.91,385.12,169.092,0.523873,2374.69,4284.12,1397.91,398.954,473.761,29,0.926461,21.4985,0.872611,104.688,93.883,1.15149,interneuron,layer_4,layer_4,1level,29
42734820828_sort.swc,2472,127.469,5,38,79,42,262.05,180.71,56.067,0.635892,812.563,1893.19,693.091,255.533,311.682,13,0.930295,30.2785,0.881257,100.301,89.6814,1.06825,interneuron,layer_4,layer_4,1level,32
42762548484_sort.swc,1928,103.605,4,43,88,46,188.73,70.0499,93.159,0.500127,626.212,1167.59,430.667,131.831,162.346,10,0.941688,20.8977,0.841341,99.1821,93.9126,1.07942,interneuron,layer_5,layer_5,1level,32
4290986978_sort.swc,3686,73.2183,4,56,114,59,310.21,165.22,54.186,0.386896,1186.33,1616.98,425.166,189.837,289.926,15,0.928411,31.3246,0.897626,107.133,93.7378,1.13501,interneuron,layer_2,layer_2,1level,32
4291497325_sort.swc,3449,46.8046,3,77,155,79,148.7,139.23,54.351,0.411077,1098.93,1570.96,527.325,90.0482,200.438,14,0.906113,21.2452,0.892896,110.958,93.5028,1.09167,interneuron,layer_2,layer_2,1level,32
4300856796_sort.swc,5294,149.694,3,72,145,74,223.33,225.86,152.988,0.515696,1706.44,3018.14,1425.21,173.602,254.807,15,0.925905,35.5034,0.908513,103.956,86.1077,1.11245,interneuron,layer_5,layer_5,1level,29
4302419097_sort.swc,4345,126.714,3,90,181,92,250.28,305.28,116.721,0.438085,1390.19,2110.06,864.181,242.341,302.269,34,0.918531,23.0,0.841518,108.081,96.1481,1.11229,interneuron,layer_4,layer_4,1level,32
43181567506_sort.swc,2775,142.212,6,113,230,118,130.62,101.06,104.709,0.436178,902.205,1546.56,574.889,111.547,141.074,21,0.913383,11.0609,0.895261,108.369,92.0098,1.15387,interneuron,white_matter,white_matter,1level,32
4343419233_sort.swc,7830,187.895,4,134,270,137,417.28,333.73,174.075,0.705485,2530.55,6154.68,2991.77,334.103,398.508,24,0.934747,27.9963,0.892803,104.889,87.193,1.12801,interneuron,layer_5,layer_5,1level,29
4363436095_sort.swc,4963,118.16,7,62,129,68,121.12,214.12,54.12,0.410288,1630.54,2372.79,953.34,109.603,213.305,17,0.93565,37.4651,0.905713,108.121,95.2743,1.16122,interneuron,layer_3,layer_3,1level,32
4363787555_sort.swc,3686,153.243,4,40,82,43,167.71,335.68,55.44,0.528967,1199.22,2337.24,876.016,274.372,307.557,11,0.941267,43.939,0.856492,112.357,85.117,1.10667,interneuron,layer_2,layer_2,1level,32
4363919172_sort.swc,2100,39.6031,3,60,121,62,269.92,110.69,52.602,0.480438,679.528,1143.59,386.579,169.634,207.531,18,0.914131,16.3471,0.83851,110.05,92.1822,1.17808,interneuron,layer_2,layer_2,1level,32
4375775068_sort.swc,4602,117.663,3,69,139,71,162.76,146.69,147.213,0.371707,1489.27,1878.24,493.659,126.758,165.423,11,0.921792,32.1007,0.898394,105.981,89.3603,1.09428,interneuron,layer_3,layer_3,1level,29
4380314835_sort.swc,9764,253.075,4,147,296,150,584.26,398.69,173.778,0.643533,3130.44,6893.63,2839.66,441.709,547.204,35,0.925356,31.9831,0.889484,106.424,95.097,1.09181,interneuron,layer_1,layer_5,1level,29
4408042947_sort.swc,1997,126.016,4,41,84,44,147.91,120.42,52.602,0.341725,652.538,750.821,102.486,118.772,168.154,12,0.92533,22.7619,0.854583,105.679,93.9463,1.0826,interneuron,layer_2,layer_2,1level,32
4420044370_sort.swc,1768,68.279,3,36,73,38,149.41,90.02,66.231,0.594515,585.955,1228.06,538.483,165.296,201.039,15,0.933698,23.2055,0.83685,113.397,92.0865,1.15317,interneuron,layer_3,layer_3,1level,32
44657160088_sort.swc,3793,135.957,4,91,184,94,154.63,118.656,62.535,0.401321,1222.22,1678.77,320.437,119.741,143.91,13,0.934648,19.6087,0.859922,103.312,93.4557,1.12027,interneuron,layer_1,layer_1,1level,32
44728382854_sort.swc,1919,71.8074,4,44,90,47,91.27,114.816,49.665,0.492225,623.235,1073.0,400.859,101.813,121.726,13,0.917438,20.3111,0.816127,105.337,95.0346,1.0841,interneuron,layer_2,layer_2,1level,32
4478843153_sort.swc,16542,140.325,7,307,619,313,419.75,295.71,172.359,0.351287,5268.52,6158.36,1415.36,265.26,343.054,36,0.918029,25.7221,0.880295,106.416,93.0532,1.17548,interneuron,layer_3,layer_3,1level,29
4480653017_sort.swc,1181,113.324,3,23,47,25,97.8801,68.13,48.543,0.399835,389.376,570.402,139.884,91.53,111.602,11,0.932577,24.1064,0.822937,107.17,90.5946,1.07911,interneuron,layer_2,layer_2,1level,32
44829685145_sort.swc,4411,86.703,7,62,129,68,147.94,140.512,58.773,0.409074,1449.34,2087.58,836.677,96.8456,167.961,17,0.921421,33.186,0.843433,105.635,89.1265,1.1106,interneuron,layer_2,layer_2,1level,32
44830400954_sort.swc,948,106.666,4,13,28,16,88.3599,66.944,66.099,0.685648,324.028,859.91,432.598,66.7122,107.748,7,0.922136,32.8214,0.849232,104.285,99.8391,1.0632,interneuron,layer_2,layer_2,1level,32
44845322947_sort.swc,2216,119.671,3,59,119,61,110.34,108.736,76.758,0.499123,712.717,1271.67,428.367,85.8796,118.711,13,0.910426,17.6134,0.835871,108.612,94.6554,1.11009,interneuron,layer_2,layer_2,1level,32
4490902946_sort.swc,2969,251.367,3,107,215,109,161.99,150.47,174.075,0.633778,957.351,2223.07,928.968,157.321,203.347,25,0.926369,12.8047,0.917175,106.814,97.7318,1.09285,interneuron,layer_5,layer_5,1level,29
4491632837_sort.swc,7577,119.665,4,75,152,78,540.9,356.0,174.24,0.648879,2443.18,5262.93,1622.48,318.997,409.728,15,0.92718,48.8421,0.876553,105.943,86.7784,1.10419,interneuron,layer_4,layer_4,1level,29
